,index,Unnamed: 0,Question,QRep,Answer,Rep,Skill,Dataset,p,MacroCat,text,label,label2,is_valid,set_tag,is_test
1193,1193,1193,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,018) nemmeno questa non_so_dare_risp,non_risposta,J,Mix,"('red', 3, 1)",red,018) nemmeno questa non_so_dare_risp,red,non_risposta,True,2,True
1194,1194,1194,Come descriverebbe una persona che “gode di salute”?,Descrizione,un soggetto accusa problemi psicofisici,giudizio,J,Mix,"('red', 3, 1)",red,un soggetto accusa problemi psicofisici,red,giudizio,True,2,True
1195,1195,1195,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,perch‚_sono tanti detenuti,giudizio,J,Mix,"('red', 3, 1)",red,perch‚_sono tanti detenuti,red,giudizio,True,2,True
1196,1196,1196,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,Descrizione,in quanto sono irrecuperabile,sancire,J,Mix,"('red', 1, 0)",red,in quanto sono irrecuperabile,red,sancire,True,2,True
1197,1197,1197,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,non_lo_so uso,non_risposta,J,Mix,"('red', 3, 1)",red,non_lo_so uso,red,non_risposta,True,2,True
1198,1198,1198,Come ti descriveresti prima di entrare in carcere?,Descrizione,"sono pacifico , ma le circostanze sono difficili così sono intrappolato tra il bene e il_male prima_di questo arresto pensavo di uscire dall' italia perché è cambiata in peggio ma anche lo straniero è cambiato per il peggio e auguro che trovano una vera soluzione a_questo dilemma ma",contrapposizione,J,Mix,"('red', 6, 4)",red,"sono pacifico , ma le circostanze sono difficili così sono intrappolato tra il bene e il_male prima_di questo arresto pensavo di uscire dall' italia perché è cambiata in peggio ma anche lo straniero è cambiato per il peggio e auguro che trovano una vera soluzione a_questo dilemma ma",red,contrapposizione,True,2,True
1199,1199,1199,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,non-lo-so,non_risposta,J,Mix,"('red', 3, 1)",red,non-lo-so,red,non_risposta,True,2,True
1200,1200,1200,Come ti descriveresti prima di entrare in carcere?,Descrizione,"ero_molto triste quando mi_hanno condannato per il furto del portafoglio , sette anni , sono svenuta immediatamente",descrizione,J,Mix,"('green', 0, 1)",green,"ero_molto triste quando mi_hanno condannato per il furto del portafoglio , sette anni , sono svenuta immediatamente",green,descrizione,True,2,True
1201,1201,1201,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,non_so,giustificazione,J,Mix,"('red', 4, 1)",red,non_so,red,giustificazione,True,2,True
1202,1202,1202,Come descriverebbe una persona che è stata condannata per lo stesso reato che è stato imputato anche a lei?,Descrizione,"----077 
come_ho_gi…_detto non potrei descrivere una_persona conosco, 
posso sempre parlare della 
mia persona",non_risposta,J,Mix,"('red', 3, 1)",red,"----077 
come_ho_gi…_detto non potrei descrivere una_persona conosco, 
posso sempre parlare della 
mia persona",red,non_risposta,True,2,True
1203,1203,1203,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,"secondo_me i corsi_professionali, l' istruzione il mondo_del_lavoro, potrebbero essere utili nella socializzazione con gli stranieri",opinione,J,Mix,"('red', 5, 3)",red,"secondo_me i corsi_professionali, l' istruzione il mondo_del_lavoro, potrebbero essere utili nella socializzazione con gli stranieri",red,opinione,True,2,True
1204,1204,1204,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,"per_niente, dipende perché non_fatto_mai_uso",generalizzazione,J,Mix,"('red', 3, 1)",red,"per_niente, dipende perché non_fatto_mai_uso",red,generalizzazione,True,2,True
1205,1205,1205,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,niente perché negli istituti non_esiste ancora questa ipotesi,giustificazione,J,Mix,"('red', 4, 1)",red,niente perché negli istituti non_esiste ancora questa ipotesi,red,giustificazione,True,2,True
1206,1206,1206,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,povero,giudizio,J,Mix,"('red', 3, 1)",red,povero,red,giudizio,True,2,True
1207,1207,1207,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,non sono,non_risposta,J,Mix,"('red', 3, 1)",red,non sono,red,non_risposta,True,2,True
1208,1208,1208,Come descriverebbe una persona che “gode di salute”?,Descrizione,perfettamente integrata all'interno dell'istituto,giudizio,J,Mix,"('red', 3, 1)",red,perfettamente integrata all'interno dell'istituto,red,giudizio,True,2,True
1209,1209,1209,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,"ho_scelto le attivit… di_tratt_rieducativo
mi_hanno_aiutato a stare in
buona_salute e dimenticare i brutti ricordi
( mi riferisco alla scuola ) e a
comportarmi bene
",descrizione,J,Mix,"('green', 0, 1)",green,"ho_scelto le attivit… di_tratt_rieducativo
mi_hanno_aiutato a stare in
buona_salute e dimenticare i brutti ricordi
( mi riferisco alla scuola ) e a
comportarmi bene
",green,descrizione,True,2,True
1210,1210,1210,Come ti descriveresti prima di entrare in carcere?,Descrizione,persona splendida,descrizione,J,Mix,"('green', 0, 1)",green,persona splendida,green,descrizione,True,2,True
1211,1211,1211,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,Descrizione,pessimo,giudizio,J,Mix,"('red', 3, 1)",red,pessimo,red,giudizio,True,2,True
1212,1212,1212,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,non so ,giustificazione,J,Mix,"('red', 4, 1)",red,non so ,red,giustificazione,True,2,True
1213,1213,1213,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere una persona Detenuta?,Descrizione,", non puo non cogliere",prescrizione,J,Mix,"('yellow', 4, 4)",yellow,", non puo non cogliere",yellow,prescrizione,True,2,True
1214,1214,1214,Come ti descriverai una volta uscito dal carcere?,Descrizione,sono_libero,commento,J,Mix,"('red', 3, 1)",red,sono_libero,red,commento,True,2,True
1215,1215,1215,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,Descrizione,buone,giudizio,J,Mix,"('red', 3, 1)",red,buone,red,giudizio,True,2,True
1216,1216,1216,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,quello di_lavoro,valutazione,J,Mix,"('yellow', 5, 5)",yellow,quello di_lavoro,yellow,valutazione,True,2,True
1217,1217,1217,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,buona-idea x-sosten-altri,sancire,J,Mix,"('red', 1, 0)",red,buona-idea x-sosten-altri,red,sancire,True,2,True
1218,1218,1218,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,come un-detenuto,generalizzazione,J,Mix,"('red', 3, 1)",red,come un-detenuto,red,generalizzazione,True,2,True
1219,1219,1219,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,"ci-hanno-spiegat tante-pers, come i-volontari",descrizione,J,Mix,"('green', 0, 1)",green,"ci-hanno-spiegat tante-pers, come i-volontari",green,descrizione,True,2,True
1220,1220,1220,Come descriverebbe una persona che “gode di salute”?,Descrizione,una persona in salute gode di benessere fisico e benessere psichico,sancire,J,Mix,"('red', 1, 0)",red,una persona in salute gode di benessere fisico e benessere psichico,red,sancire,True,2,True
1221,1221,1221,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,non_è_integrata perché la popolazione_detenuta è completamente abbandonata a se stessa,commento,J,Mix,"('red', 3, 1)",red,non_è_integrata perché la popolazione_detenuta è completamente abbandonata a se stessa,red,commento,True,2,True
1222,1222,1222,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,perch‚_ci_sono tante_cose da fare,descrizione,J,Mix,"('green', 0, 1)",green,perch‚_ci_sono tante_cose da fare,green,descrizione,True,2,True
1223,1223,1223,Come si descriverebbe come persona straniera detenuta,Descrizione,come_quals_pers d' origine italiana,generalizzazione,J,Mix,"('red', 3, 1)",red,come_quals_pers d' origine italiana,red,generalizzazione,True,2,True
1224,1224,1224,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,Descrizione,non ho favorito di nessun trattamento,sancire,J,Mix,"('red', 1, 0)",red,non ho favorito di nessun trattamento,red,sancire,True,2,True
1225,1225,1225,Come descriverebbe una persona che è stata condannata per lo stesso reato che è stato imputato anche a lei?,Descrizione,"una_persona 
che si Š lasciata minacciare 
per fare questo tipo di lavoro- trasporto droga - e 
allo_stesso_tempo forte, perch‚ per_la_vita delle mie 
figlie sonon capace di_tutto.",generalizzazione,J,Mix,"('red', 3, 1)",red,"una_persona 
che si Š lasciata minacciare 
per fare questo tipo di lavoro- trasporto droga - e 
allo_stesso_tempo forte, perch‚ per_la_vita delle mie 
figlie sonon capace di_tutto.",red,generalizzazione,True,2,True
1226,1226,1226,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,"perch‚ Š molto importante per_esempio
frequentare i corsi imparare tante_cose e
poi l' attivit…
sportiva ti_fa strare bene fisicamente e
anche il lavoro ti_fa passare_il_tempo e
anche a_livello
economico
",implicazione,J,Mix,"('red', 9, 7)",red,"perch‚ Š molto importante per_esempio
frequentare i corsi imparare tante_cose e
poi l' attivit…
sportiva ti_fa strare bene fisicamente e
anche il lavoro ti_fa passare_il_tempo e
anche a_livello
economico
",red,implicazione,True,2,True
1227,1227,1227,Come si descriverebbe come persona straniera detenuta,Descrizione,"molto discriminata ,",giudizio,J,Mix,"('red', 3, 1)",red,"molto discriminata ,",red,giudizio,True,2,True
1228,1228,1228,Come descriverebbe una persona che “gode di salute”?,Descrizione,sana,giudizio,J,Mix,"('red', 3, 1)",red,sana,red,giudizio,True,2,True
1229,1229,1229,Come ti descriverai una volta uscito dal carcere?,Descrizione,dovrò stare_bene per i miei_figli sarà bello,prescrizione,J,Mix,"('yellow', 4, 4)",yellow,dovrò stare_bene per i miei_figli sarà bello,yellow,prescrizione,True,2,True
1230,1230,1230,Come ti descriverai una volta uscito dal carcere?,Descrizione,descrivo_me_stesso una_persona cambierà_sua_vita e inizierà un_altra nuova,dichiarazione_intenti,J,Mix,"('red', 5, 4)",red,descrivo_me_stesso una_persona cambierà_sua_vita e inizierà un_altra nuova,red,dichiarazione_intenti,True,2,True
1231,1231,1231,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,criminale,giudizio,J,Mix,"('red', 3, 1)",red,criminale,red,giudizio,True,2,True
1232,1232,1232,"Se la risposta data alla risposta precedente è per nulla efficaci/poco efficaci 0 efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,"carenza_di_personale negli educatori, poche possibilità di lavoro e corsi di_lavoro. ",giudizio,J,Mix,"('red', 3, 1)",red,"carenza_di_personale negli educatori, poche possibilità di lavoro e corsi di_lavoro. ",red,giudizio,True,2,True
1233,1233,1233,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,"dalla mia_risposta alla domanda n 11
abbastanza efficace , perch‚_sono entratto
per_la_prima_volta in
prigione sono diventato un' altra persona ,
ho cercato un_lavoro ma non ho trovato
niente
",giustificazione,J,Mix,"('red', 4, 1)",red,"dalla mia_risposta alla domanda n 11
abbastanza efficace , perch‚_sono entratto
per_la_prima_volta in
prigione sono diventato un' altra persona ,
ho cercato un_lavoro ma non ho trovato
niente
",red,giustificazione,True,2,True
1234,1234,1234,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,"perch‚ per_me non_funziona perch‚ da_quando
entratto in_questo_carcere nessuno mi ha
chiamato
anche perch‚_sono_straniero
",deresponsabilizzazione,J,Mix,"('red',4,2)",red,"perch‚ per_me non_funziona perch‚ da_quando
entratto in_questo_carcere nessuno mi ha
chiamato
anche perch‚_sono_straniero
",red,deresponsabilizzazione,True,2,True
1235,1235,1235,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,tutte le occasioni che noi italiani abbiamo accesso,generalizzazione,J,Mix,"('red', 3, 1)",red,tutte le occasioni che noi italiani abbiamo accesso,red,generalizzazione,True,2,True
1236,1236,1236,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,"come trattare_i_detenuti e garantire i loro diritti 
presentare tutti i medicinali che servono ai pazienti, 
aiutare i bisognosi per la possi_di_lavoro",giudizio,J,Mix,"('red', 3, 1)",red,"come trattare_i_detenuti e garantire i loro diritti 
presentare tutti i medicinali che servono ai pazienti, 
aiutare i bisognosi per la possi_di_lavoro",red,giudizio,True,2,True
1237,1237,1237,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,"lavorare per occupare il cervello,",sancire,J,Mix,"('red', 1, 0)",red,"lavorare per occupare il cervello,",red,sancire,True,2,True
1238,1238,1238,Come si descriverebbe come persona straniera detenuta,Descrizione,come_persone_stran nn_abbiamo_diritto come l_italiano e non_siamo_trattati allo_stesso modo,generalizzazione,J,Mix,"('red', 3, 1)",red,come_persone_stran nn_abbiamo_diritto come l_italiano e non_siamo_trattati allo_stesso modo,red,generalizzazione,True,2,True
1239,1239,1239,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,dipende dalla sua situazione economica,ridimensionamento,J,Mix,"('red',1,0)",red,dipende dalla sua situazione economica,red,ridimensionamento,True,2,True
1240,1240,1240,Come descriverebbe una persona che è stata condannata per lo stesso reato che è stato imputato anche a lei?,Descrizione,"----083 
che non Š_giusto perch‚ condannato ingiustamente",valutazione,J,Mix,"('yellow', 5, 5)",yellow,"----083 
che non Š_giusto perch‚ condannato ingiustamente",yellow,valutazione,True,2,True
1241,1241,1241,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,e per_quel_che mi_riguarda ho faticato molto a_capire me_stesso e a salvare me_stesso,sancire,J,Mix,"('red', 1, 0)",red,e per_quel_che mi_riguarda ho faticato molto a_capire me_stesso e a salvare me_stesso,red,sancire,True,2,True
1242,1242,1242,Come ti descriveresti prima di entrare in carcere?,Descrizione,"ero_una_persona , un_grande lavoratore , disponibile",descrizione,J,Mix,"('green', 0, 1)",green,"ero_una_persona , un_grande lavoratore , disponibile",green,descrizione,True,2,True
1243,1243,1243,Come ti descriveresti prima di entrare in carcere?,Descrizione,"mi_trovavo in_difficoltà , senza_lavoro , senza casa , con problemi di_salute .",sancire,J,Mix,"('red', 1, 0)",red,"mi_trovavo in_difficoltà , senza_lavoro , senza casa , con problemi di_salute .",red,sancire,True,2,True
1244,1244,1244,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,"aria grande 
tante opportunità trattamentali",possibilita,J,Mix,"('yellow', 2, 2)",yellow,"aria grande 
tante opportunità trattamentali",yellow,possibilita,True,2,True
1245,1245,1245,"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?",Descrizione,"buona apertura da_parte_di direttore, comandante, ispettore",descrizione,J,Mix,"('green', 0, 1)",green,"buona apertura da_parte_di direttore, comandante, ispettore",green,descrizione,True,2,True
1246,1246,1246,Come ti descriverai una volta uscito dal carcere?,Descrizione,un_uomo molto_felice e con la testa_sulle_spalle ! ,giudizio,J,Mix,"('red', 3, 1)",red,un_uomo molto_felice e con la testa_sulle_spalle ! ,red,giudizio,True,2,True
1247,1247,1247,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,mettere a loro disposizione una funzione religiosa adatta a loro,descrizione,J,Mix,"('green', 0, 1)",green,mettere a loro disposizione una funzione religiosa adatta a loro,green,descrizione,True,2,True
1248,1248,1248,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,"non_fa_del_male ma ha un_vizio,",contrapposizione,J,Mix,"('red', 6, 4)",red,"non_fa_del_male ma ha un_vizio,",red,contrapposizione,True,2,True
1249,1249,1249,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,non_saprei,descrizione,J,Mix,"('green', 0, 1)",green,non_saprei,green,descrizione,True,2,True
1250,1250,1250,Come ti descriveresti prima di entrare in carcere?,Descrizione,non_pensavo alla prigione,contrapposizione,J,Mix,"('red', 6, 4)",red,non_pensavo alla prigione,red,contrapposizione,True,2,True
1251,1251,1251,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,"telefonate di_più, dieci minuti con tre 3 figli sono_pochi.",descrizione,J,Mix,"('green', 0, 1)",green,"telefonate di_più, dieci minuti con tre 3 figli sono_pochi.",green,descrizione,True,2,True
1252,1252,1252,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,"visite 
coniugali",sancire,J,Mix,"('red', 1, 0)",red,"visite 
coniugali",red,sancire,True,2,True
1253,1253,1253,Come descriverebbe una persona che “gode di salute”?,Descrizione,"una persona di psicofarmaci,",generalizzazione,J,Mix,"('red', 3, 1)",red,"una persona di psicofarmaci,",red,generalizzazione,True,2,True
1254,1254,1254,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,non_conosco,giustificazione,J,Mix,"('red', 4, 1)",red,non_conosco,red,giustificazione,True,2,True
1255,1255,1255,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,gli psicofarmaci ti rovinano,sancire,J,Mix,"('red', 1, 0)",red,gli psicofarmaci ti rovinano,red,sancire,True,2,True
1256,1256,1256,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,poi se uno ha per prima volta è logico che soffre per tante cose perché non è imparato,giustificazione,J,Mix,"('red', 4, 1)",red,poi se uno ha per prima volta è logico che soffre per tante cose perché non è imparato,red,giustificazione,True,2,True
1257,1257,1257,Come ti descriveresti prima di entrare in carcere?,Descrizione,"ero_una_persona immatura , inaffidabile , facevo degli sbagli senza_sapere le conseguenze",valutazione,J,Mix,"('yellow', 5, 5)",yellow,"ero_una_persona immatura , inaffidabile , facevo degli sbagli senza_sapere le conseguenze",yellow,valutazione,True,2,True
1258,1258,1258,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,non_so,giustificazione,J,Mix,"('red', 4, 1)",red,non_so,red,giustificazione,True,2,True
1259,1259,1259,Come descriverebbe una persona che “gode di salute”?,Descrizione,"attiva, critica, capace di progettare",giudizio,J,Mix,"('red', 3, 1)",red,"attiva, critica, capace di progettare",red,giudizio,True,2,True
1260,1260,1260,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,non-ho-ness-info perche non-ci-sono,giustificazione,J,Mix,"('red', 4, 1)",red,non-ho-ness-info perche non-ci-sono,red,giustificazione,True,2,True
1261,1261,1261,Come ti descriveresti prima di entrare in carcere?,Descrizione,non c' e collaborazione se_non_limitate alle piccole cose,descrizione,J,Mix,"('green', 0, 1)",green,non c' e collaborazione se_non_limitate alle piccole cose,green,descrizione,True,2,True
1262,1262,1262,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,non ho idea ,giustificazione,J,Mix,"('red', 4, 1)",red,non ho idea ,red,giustificazione,True,2,True
1263,1263,1263,Come ti descriveresti prima di entrare in carcere?,Descrizione,come_un_bambino che non_sa_quello_fa,sancire,J,Mix,"('red', 1, 0)",red,come_un_bambino che non_sa_quello_fa,red,sancire,True,2,True
1264,1264,1264,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere una persona Detenuta?,Descrizione,occasioni per_reinserimento nella societa,giudizio,J,Mix,"('red', 3, 1)",red,occasioni per_reinserimento nella societa,red,giudizio,True,2,True
1265,1265,1265,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,"la presa_carico è in_genere di tipo sanitario sert , psicologi , psichiatri",generalizzazione,J,Mix,"('red', 3, 1)",red,"la presa_carico è in_genere di tipo sanitario sert , psicologi , psichiatri",red,generalizzazione,True,2,True
1266,1266,1266,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,nulla di importanza,sancire,J,Mix,"('red', 1, 0)",red,nulla di importanza,red,sancire,True,2,True
1267,1267,1267,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,"sentire per_quanto sia possibile un_ambiente relativamente sereno, dove un ""bianco"" e un ""nero"" possono ridere insieme, giocare_a_pallone nella_stessa squadra, insomma convivere in pace",valutazione,J,Mix,"('yellow', 5, 5)",yellow,"sentire per_quanto sia possibile un_ambiente relativamente sereno, dove un ""bianco"" e un ""nero"" possono ridere insieme, giocare_a_pallone nella_stessa squadra, insomma convivere in pace",yellow,valutazione,True,2,True
1268,1268,1268,Come ti descriveresti prima di entrare in carcere?,Descrizione,è uno dei più brutti giorni della_mia_vita,commento,J,Mix,"('red', 3, 1)",red,è uno dei più brutti giorni della_mia_vita,red,commento,True,2,True
1269,1269,1269,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,più spazi ricreativi,giudizio,J,Mix,"('red', 3, 1)",red,più spazi ricreativi,red,giudizio,True,2,True
1270,1270,1270,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,non consumo,non_risposta,J,Mix,"('red', 3, 1)",red,non consumo,red,non_risposta,True,2,True
1271,1271,1271,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,pensano che abbiamo sempre bisogno-di-loro,sancire,J,Mix,"('red', 1, 0)",red,pensano che abbiamo sempre bisogno-di-loro,red,sancire,True,2,True
1272,1272,1272,Come descriverebbe una persona che “gode di salute”?,Descrizione,fortunata,giudizio,J,Mix,"('red', 3, 1)",red,fortunata,red,giudizio,True,2,True
1273,1273,1273,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,l'ho fatto ero disoccupato e ho cinque figli,commento,J,Mix,"('red', 3, 1)",red,l'ho fatto ero disoccupato e ho cinque figli,red,commento,True,2,True
1274,1274,1274,Come descriverebbe una persona che è stata condannata per lo stesso reato che è stato imputato anche a lei?,Descrizione,"----046 
un imbecille",giudizio,J,Mix,"('red', 3, 1)",red,"----046 
un imbecille",red,giudizio,True,2,True
1275,1275,1275,"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?",Descrizione,"nel_senso_che le iniziative di formazioni, pur presenti, a_volte nei loro 
contenuti non rispondono appieno alle reali esigenze. 
",descrizione,J,Mix,"('green', 0, 1)",green,"nel_senso_che le iniziative di formazioni, pur presenti, a_volte nei loro 
contenuti non rispondono appieno alle reali esigenze. 
",green,descrizione,True,2,True
1276,1276,1276,Come si descriverebbe come persona straniera detenuta,Descrizione,"mi_descrivo perché_ho trovato la droga in_italia e non nel mio 
paese_origine , non_ho_trovato_un_lavoro_fisso",giustificazione,J,Mix,"('red', 4, 1)",red,"mi_descrivo perché_ho trovato la droga in_italia e non nel mio 
paese_origine , non_ho_trovato_un_lavoro_fisso",red,giustificazione,True,2,True
1277,1277,1277,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,"bravo e bravo e 
rispetta-le-regole",sancire,J,Mix,"('red', 1, 0)",red,"bravo e bravo e 
rispetta-le-regole",red,sancire,True,2,True
1278,1278,1278,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,delinquente,giudizio,J,Mix,"('red', 3, 1)",red,delinquente,red,giudizio,True,2,True
1279,1279,1279,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,non_so,giustificazione,J,Mix,"('red', 4, 1)",red,non_so,red,giustificazione,True,2,True
1280,1280,1280,Come ti descriveresti prima di entrare in carcere?,Descrizione,"da_quando mi ha abbandonato ingiustamente la vita e i giorni , sono molto triste e ho raccolto dalla vita solo i ricordi",deresponsabilizzazione,J,Mix,"('red',4,2)",red,"da_quando mi ha abbandonato ingiustamente la vita e i giorni , sono molto triste e ho raccolto dalla vita solo i ricordi",red,deresponsabilizzazione,True,2,True
1281,1281,1281,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,vorrei avere_la_possibilità di studiare oppure lavorare,descrizione,J,Mix,"('green', 0, 1)",green,vorrei avere_la_possibilità di studiare oppure lavorare,green,descrizione,True,2,True
1282,1282,1282,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,se vedo che vanno d'accordo,giustificazione,J,Mix,"('red', 4, 1)",red,se vedo che vanno d'accordo,red,giustificazione,True,2,True
1283,1283,1283,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,"la persona_straniera avendo i requisiti viene 
affidata_servizi che il carcere dispone fino_alla sua scarcerazione di fine pena 
",generalizzazione,J,Mix,"('red', 3, 1)",red,"la persona_straniera avendo i requisiti viene 
affidata_servizi che il carcere dispone fino_alla sua scarcerazione di fine pena 
",red,generalizzazione,True,2,True
