,Unnamed: 0,Question,QRep,Answer,Rep,Skill,Dataset,p,MacroCat,text,label,label2,is_valid,set_tag,is_test
2930,2930,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,secondo_me perch‚ passano il tempo,opinione,J,Mix,"('red', 5, 3)",red,secondo_me perch‚ passano il tempo,red,opinione,False,0,False
2931,2931,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,un gruppo di persone,giudizio,J,Mix,"('red', 3, 1)",red,un gruppo di persone,red,giudizio,False,0,False
2932,2932,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,e so ormai come-funz-cose,sancire,J,Mix,"('red', 1, 0)",red,e so ormai come-funz-cose,red,sancire,False,0,False
2933,2933,Come ti descriveresti prima di entrare in carcere?,Descrizione,"normale , lavoravo avevo una_vita_tranquilla",descrizione,J,Mix,"('green', 0, 1)",green,"normale , lavoravo avevo una_vita_tranquilla",green,descrizione,False,0,False
2934,2934,Come descriverebbe una persona che “gode di salute”?,Descrizione,fortunata,giudizio,J,Mix,"('red', 3, 1)",red,fortunata,red,giudizio,False,0,False
2935,2935,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,"che nessuno_comanda e che tutti sono dei
bastardi razzisti. il mangiare Š una
schifezza ; nessuno
comanda ? poco_efficaci , servono persone
efficaci
",commento,J,Mix,"('red', 3, 1)",red,"che nessuno_comanda e che tutti sono dei
bastardi razzisti. il mangiare Š una
schifezza ; nessuno
comanda ? poco_efficaci , servono persone
efficaci
",red,commento,False,0,False
2936,2936,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,perché siamo di culture_diverse e dobbiamo_essere separati,prescrizione,J,Mix,"('yellow', 4, 4)",yellow,perché siamo di culture_diverse e dobbiamo_essere separati,yellow,prescrizione,False,0,False
2937,2937,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,siamo-poco-informati su queste-opport,giudizio,J,Mix,"('red', 3, 1)",red,siamo-poco-informati su queste-opport,red,giudizio,False,0,False
2938,2938,Come descriverebbe una persona che “gode di salute”?,Descrizione,"sorridente, estroversa sufficientemente, attiva, propositiva, coinvolta, partecipativa, curata nell'aspetto, che si pone obiettivi",giudizio,J,Mix,"('red', 3, 1)",red,"sorridente, estroversa sufficientemente, attiva, propositiva, coinvolta, partecipativa, curata nell'aspetto, che si pone obiettivi",red,giudizio,False,0,False
2939,2939,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,o un criminale,giudizio,J,Mix,"('red', 3, 1)",red,o un criminale,red,giudizio,False,0,False
2940,2940,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,nessuna,generalizzazione,J,Mix,"('red', 3, 1)",red,nessuna,red,generalizzazione,False,0,False
2941,2941,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,fa-suo-lavoro,sancire,J,Mix,"('red', 1, 0)",red,fa-suo-lavoro,red,sancire,False,0,False
2942,2942,Come ti descriverai una volta uscito dal carcere?,Descrizione,modificherò la vita che ho_vissuto in_prigione ,dichiarazione_intenti,J,Mix,"('red', 5, 4)",red,modificherò la vita che ho_vissuto in_prigione ,red,dichiarazione_intenti,False,0,False
2943,2943,Come si descriverebbe come persona straniera detenuta,Descrizione,io sono palestinese,descrizione,J,Mix,"('green', 0, 1)",green,io sono palestinese,green,descrizione,False,0,False
2944,2944,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,"il lavoro all_interno ed all_esterno dell' istituto 
le attività e contatti con le comunità all_esterno 
religione cattolica",commento,J,Mix,"('red', 3, 1)",red,"il lavoro all_interno ed all_esterno dell' istituto 
le attività e contatti con le comunità all_esterno 
religione cattolica",red,commento,False,0,False
2945,2945,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,Descrizione,non c e granche,giudizio,J,Mix,"('red', 3, 1)",red,non c e granche,red,giudizio,False,0,False
2946,2946,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,mi-piacerebbe aver-accesso anche-alle-altre,non_risposta,J,Mix,"('red', 3, 1)",red,mi-piacerebbe aver-accesso anche-alle-altre,red,non_risposta,False,0,False
2947,2947,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,persone disposte a seguire le straniere per_motivi_di lingua e altro,descrizione,J,Mix,"('green', 0, 1)",green,persone disposte a seguire le straniere per_motivi_di lingua e altro,green,descrizione,True,1,False
2948,2948,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,la comprensione il sostegno la collaborazione,descrizione,J,Mix,"('green', 0, 1)",green,la comprensione il sostegno la collaborazione,green,descrizione,False,0,False
2949,2949,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,"se_tossico o se_alcoldip , su segnalazione della direzione dell' istituto il soggetto viene preso_carico dal sert e seguito da pers_specializ sia per_quanto_riguarda la terapia da seguire , sia per un futuro percorso_riab e percorso_disintos . riavvicinamento ai legami_familiari se presenti .",descrizione,J,Mix,"('green', 0, 1)",green,"se_tossico o se_alcoldip , su segnalazione della direzione dell' istituto il soggetto viene preso_carico dal sert e seguito da pers_specializ sia per_quanto_riguarda la terapia da seguire , sia per un futuro percorso_riab e percorso_disintos . riavvicinamento ai legami_familiari se presenti .",green,descrizione,False,0,False
2950,2950,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,"tutti i medici e le infermiere ci-vedono molto-male perche io li-guardo e penso-che pensino-male 
perche hanno il brutto-vizio di credersi-piu-import del-detenuto 
",sancire,J,Mix,"('red', 1, 0)",red,"tutti i medici e le infermiere ci-vedono molto-male perche io li-guardo e penso-che pensino-male 
perche hanno il brutto-vizio di credersi-piu-import del-detenuto 
",red,sancire,False,0,False
2951,2951,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,come minimo dobbiamo_avere la possi_di_lavorare,sancire,J,Mix,"('red', 1, 0)",red,come minimo dobbiamo_avere la possi_di_lavorare,red,sancire,True,1,False
2952,2952,Come descriverebbe una persona che “gode di salute”?,Descrizione,"salute fisica una persona, con buon senso, coerente, ottimista, solare, preofessionale",giudizio,J,Mix,"('red', 3, 1)",red,"salute fisica una persona, con buon senso, coerente, ottimista, solare, preofessionale",red,giudizio,False,0,False
2953,2953,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,non credo che sono questi tipi di problemi ,non_risposta,J,Mix,"('red', 3, 1)",red,non credo che sono questi tipi di problemi ,red,non_risposta,True,1,False
2954,2954,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,ci aiuta a maturare,descrizione,J,Mix,"('green', 0, 1)",green,ci aiuta a maturare,green,descrizione,False,0,False
2955,2955,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,il compor_delle_guardie,giudizio,J,Mix,"('red', 3, 1)",red,il compor_delle_guardie,red,giudizio,False,0,False
2956,2956,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,"per colloqui con dei psicologi 
per aiutarli ad uscire dal tunnel esempio ( droghe , alcol , eccetera ) 
per lo scalaggio_metad .",descrizione,J,Mix,"('green', 0, 1)",green,"per colloqui con dei psicologi 
per aiutarli ad uscire dal tunnel esempio ( droghe , alcol , eccetera ) 
per lo scalaggio_metad .",green,descrizione,False,0,False
2957,2957,Come ti descriveresti prima di entrare in carcere?,Descrizione,una brava_persona,descrizione,J,Mix,"('green', 0, 1)",green,una brava_persona,green,descrizione,False,0,False
2958,2958,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,la volontà della persona_detenuta,non_risposta,J,Mix,"('red', 3, 1)",red,la volontà della persona_detenuta,red,non_risposta,False,0,False
2959,2959,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,"bisogna_che_ci diano la possi_di_telefonare 
biso_aver_più_conta con gli educatori 
bisogna organizzare più_attività 
biso_avere_più_conta con il mondo_esterno",commento,J,Mix,"('red', 3, 1)",red,"bisogna_che_ci diano la possi_di_telefonare 
biso_aver_più_conta con gli educatori 
bisogna organizzare più_attività 
biso_avere_più_conta con il mondo_esterno",red,commento,False,0,False
2960,2960,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,doveva pensarci due volte prima di farlo,prescrizione,J,Mix,"('yellow', 4, 4)",yellow,doveva pensarci due volte prima di farlo,yellow,prescrizione,False,0,False
2961,2961,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,"io prima_di arrestarmi non andavo a_scuola
quando sono entratto in_questa scuola del
carcere ho imparato tante_cose che prima non_sapevo
",generalizzazione,J,Mix,"('red', 3, 1)",red,"io prima_di arrestarmi non andavo a_scuola
quando sono entratto in_questa scuola del
carcere ho imparato tante_cose che prima non_sapevo
",red,generalizzazione,False,0,False
2962,2962,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,neanche una e il mangiare è pessimo,sancire,J,Mix,"('red', 1, 0)",red,neanche una e il mangiare è pessimo,red,sancire,False,0,False
2963,2963,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,tr-altri-deten.,descrizione,J,Mix,"('green', 0, 1)",green,tr-altri-deten.,green,descrizione,False,0,False
2964,2964,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,"bisogna educare bene perch‚ la buona
educazione ti aiuta a rispettare gli altri
",generalizzazione,J,Mix,"('red', 3, 1)",red,"bisogna educare bene perch‚ la buona
educazione ti aiuta a rispettare gli altri
",red,generalizzazione,True,1,False
2965,2965,Come ti descriveresti prima di entrare in carcere?,Descrizione,stavo_bene non_so di questa domanda,giudizio,J,Mix,"('red', 3, 1)",red,stavo_bene non_so di questa domanda,red,giudizio,False,0,False
2966,2966,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,fare socialità,sancire,J,Mix,"('red', 1, 0)",red,fare socialità,red,sancire,False,0,False
2967,2967,Come ti descriveresti prima di entrare in carcere?,Descrizione,"una_persona , ragazza madre di un_bambino , maltrattata e che ha_commesso questo errore per bisogno di_soldi",valutazione,J,Mix,"('yellow', 5, 5)",yellow,"una_persona , ragazza madre di un_bambino , maltrattata e che ha_commesso questo errore per bisogno di_soldi",yellow,valutazione,False,0,False
2968,2968,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,e serve una cura,prescrizione,J,Mix,"('yellow', 4, 4)",yellow,e serve una cura,yellow,prescrizione,False,0,False
2969,2969,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,non_saprei. perché ci si capisce e si hanno dei buoni rapporti,giudizio,J,Mix,"('red', 3, 1)",red,non_saprei. perché ci si capisce e si hanno dei buoni rapporti,red,giudizio,False,0,False
2970,2970,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,"xche-li-ho-fatti 
",descrizione,J,Mix,"('green', 0, 1)",green,"xche-li-ho-fatti 
",green,descrizione,False,0,False
2971,2971,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,non_lo_so,generalizzazione,J,Mix,"('red', 3, 1)",red,non_lo_so,red,generalizzazione,False,0,False
2972,2972,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena, quali elementi prenderebbe in considerazione",Descrizione,"cibo 
i pavimenti (la pulizia e l' igiene) 
la cella in tutta la sua_strutturazione 
la pulizia in_generale 
lavoro 
sovraffollamento",sancire,J,Mix,"('red', 1, 0)",red,"cibo 
i pavimenti (la pulizia e l' igiene) 
la cella in tutta la sua_strutturazione 
la pulizia in_generale 
lavoro 
sovraffollamento",red,sancire,False,0,False
2973,2973,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,"questo lo posso dire per i carceri del sud dove sono stato ristretto. e so, almeno_da parte mia, che c' è molta accoglienza e molto aiuto",valutazione,J,Mix,"('yellow', 5, 5)",yellow,"questo lo posso dire per i carceri del sud dove sono stato ristretto. e so, almeno_da parte mia, che c' è molta accoglienza e molto aiuto",yellow,valutazione,False,0,False
2974,2974,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,vorrei andare via di qua ,non_risposta,J,Mix,"('red', 3, 1)",red,vorrei andare via di qua ,red,non_risposta,False,0,False
2975,2975,Come descriverebbe una persona che “gode di salute”?,Descrizione,"la salute va considerata come psicofisica,",prescrizione,J,Mix,"('yellow', 4, 4)",yellow,"la salute va considerata come psicofisica,",yellow,prescrizione,False,0,False
2976,2976,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,direi di non mai,commento,J,Mix,"('red', 3, 1)",red,direi di non mai,red,commento,False,0,False
2977,2977,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,"gli annunci oppure attr-vecc-deten 
",descrizione,J,Mix,"('green', 0, 1)",green,"gli annunci oppure attr-vecc-deten 
",green,descrizione,False,0,False
2978,2978,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,non bene,giudizio,J,Mix,"('red', 3, 1)",red,non bene,red,giudizio,True,1,False
2979,2979,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,"ne ho visto di tutti i colori, mi sono informato da solo",commento,J,Mix,"('red', 3, 1)",red,"ne ho visto di tutti i colori, mi sono informato da solo",red,commento,False,0,False
2980,2980,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,uno che vuole_uccidere_se_stes,sancire,J,Mix,"('red', 1, 0)",red,uno che vuole_uccidere_se_stes,red,sancire,False,0,False
2981,2981,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,come una persona,generalizzazione,J,Mix,"('red', 3, 1)",red,come una persona,red,generalizzazione,False,0,False
2982,2982,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere una persona Detenuta?,Descrizione,insufficiente,giudizio,J,Mix,"('red', 3, 1)",red,insufficiente,red,giudizio,False,0,False
2983,2983,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,non ci sono facilitazioni,sancire,J,Mix,"('red', 1, 0)",red,non ci sono facilitazioni,red,sancire,False,0,False
2984,2984,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,quando sono stato trasferito questo istituto mi sentivo condannato due volte perché qua non funziona niente come si deve ,non_risposta,J,Mix,"('red', 3, 1)",red,quando sono stato trasferito questo istituto mi sentivo condannato due volte perché qua non funziona niente come si deve ,red,non_risposta,False,0,False
2985,2985,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,Descrizione,"se 
esiste Š_poco",ridimensionamento,J,Mix,"('red',1,0)",red,"se 
esiste Š_poco",red,ridimensionamento,False,0,False
2986,2986,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,Descrizione,e molto complicato accedere a quelle opportunita,giudizio,J,Mix,"('red', 3, 1)",red,e molto complicato accedere a quelle opportunita,red,giudizio,False,0,False
2987,2987,Come descriverebbe una persona che è stata condannata per lo stesso reato che è stato imputato anche a lei?,Descrizione,"se questa_persona ha commesso questo reato Š questa 
la sua_condanna invece se_Š_stato 
accusato_ingiustamente allora non c' Š nessun diritto di 
condannarlo",valutazione,J,Mix,"('yellow', 5, 5)",yellow,"se questa_persona ha commesso questo reato Š questa 
la sua_condanna invece se_Š_stato 
accusato_ingiustamente allora non c' Š nessun diritto di 
condannarlo",yellow,valutazione,False,0,False
2988,2988,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,"la persona che sbaglia due volte non è normale,",giudizio,J,Mix,"('red', 3, 1)",red,"la persona che sbaglia due volte non è normale,",red,giudizio,False,0,False
2989,2989,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,penso-che ognuno-div-pensieri,commento,J,Mix,"('red', 3, 1)",red,penso-che ognuno-div-pensieri,red,commento,False,0,False
2990,2990,Come ti descriveresti prima di entrare in carcere?,Descrizione,prima_d_entrare_in_prigione ero_fuori ogni_giorno con una macchina nuova avevo tanti soldi .,specificazione,J,Mix,"('yellow', 1, 1)",yellow,prima_d_entrare_in_prigione ero_fuori ogni_giorno con una macchina nuova avevo tanti soldi .,yellow,specificazione,False,0,False
2991,2991,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,non potrei descriverla perché questo vorrebbe dire giudicare me stesso,non_risposta,J,Mix,"('red', 3, 1)",red,non potrei descriverla perché questo vorrebbe dire giudicare me stesso,red,non_risposta,False,0,False
2992,2992,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,"ventilatore_in_cella lavandino più_grande; potere fare i colloqui 
nello spazio verde; avere_colloqui con il marito, rapporti_coniugali 
frigo",sancire,J,Mix,"('red', 1, 0)",red,"ventilatore_in_cella lavandino più_grande; potere fare i colloqui 
nello spazio verde; avere_colloqui con il marito, rapporti_coniugali 
frigo",red,sancire,False,0,False
2993,2993,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,divisione_delle_sezioni,sancire,J,Mix,"('red', 1, 0)",red,divisione_delle_sezioni,red,sancire,False,0,False
2994,2994,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,possi_di_lavoro e di cure,giudizio,J,Mix,"('red', 3, 1)",red,possi_di_lavoro e di cure,red,giudizio,False,0,False
2995,2995,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,colpa di droga,giustificazione,J,Mix,"('red', 4, 1)",red,colpa di droga,red,giustificazione,False,0,False
2996,2996,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,e non c' è alcuna persona che ci dia la possibilità,sancire,J,Mix,"('red', 1, 0)",red,e non c' è alcuna persona che ci dia la possibilità,red,sancire,False,0,False
2997,2997,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,non ho di niente,non_risposta,J,Mix,"('red', 3, 1)",red,non ho di niente,red,non_risposta,False,0,False
2998,2998,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,inconsiderabile,sancire,J,Mix,"('red', 1, 0)",red,inconsiderabile,red,sancire,False,0,False
2999,2999,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,mi dispiace personalmente non vorrei vedere delle persone come me sbagliano e finiscono in galera,generalizzazione,J,Mix,"('red', 3, 1)",red,mi dispiace personalmente non vorrei vedere delle persone come me sbagliano e finiscono in galera,red,generalizzazione,True,1,False
3000,3000,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere una persona Detenuta?,Descrizione,molto difficile,giudizio,J,Mix,"('red', 3, 1)",red,molto difficile,red,giudizio,False,0,False
3001,3001,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,". vuol dire_che
quando usciremo andremo a lavorare come
abbiamo fatto la
prima volta .",previsione,J,Mix,"('red', 5, 4)",red,". vuol dire_che
quando usciremo andremo a lavorare come
abbiamo fatto la
prima volta .",red,previsione,False,0,False
3002,3002,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,"non_ci_sono molti corsi , non_ci_sono
proposte di_lavoro fuori_dal carcere per
prepararti al mondo
esterno
",descrizione,J,Mix,"('green', 0, 1)",green,"non_ci_sono molti corsi , non_ci_sono
proposte di_lavoro fuori_dal carcere per
prepararti al mondo
esterno
",green,descrizione,False,0,False
3003,3003,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,io penso_che la popolazione_detenuta e straniera va molto d_accordo.,opinione,J,Mix,"('red', 5, 3)",red,io penso_che la popolazione_detenuta e straniera va molto d_accordo.,red,opinione,False,0,False
3004,3004,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,053) non_lo_so,commento,J,Mix,"('red', 3, 1)",red,053) non_lo_so,red,commento,False,0,False
3005,3005,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,il problema è che all'inizio uno cerca un lavoro e non lo trova e per questo poi comincia a commettere crimini e la causa è che gli rifiutano il lavoro qui in italia,giustificazione,J,Mix,"('red', 4, 1)",red,il problema è che all'inizio uno cerca un lavoro e non lo trova e per questo poi comincia a commettere crimini e la causa è che gli rifiutano il lavoro qui in italia,red,giustificazione,False,0,False
3006,3006,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,Descrizione,se non si hanno possibilita al di fuori,specificazione,J,Mix,"('yellow', 1, 1)",yellow,se non si hanno possibilita al di fuori,yellow,specificazione,False,0,False
3007,3007,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,non uso,non_risposta,J,Mix,"('red', 3, 1)",red,non uso,red,non_risposta,False,0,False
3008,3008,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,"sta facendo il suo lavoro,",sancire,J,Mix,"('red', 1, 0)",red,"sta facendo il suo lavoro,",red,sancire,False,0,False
3009,3009,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,sport-palestra,commento,J,Mix,"('red', 3, 1)",red,sport-palestra,red,commento,False,0,False
3010,3010,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,che la maggioranza degli stranieri è riuscita ad integrarsi abbandonando modi di vivere del loro_paese,commento,J,Mix,"('red', 3, 1)",red,che la maggioranza degli stranieri è riuscita ad integrarsi abbandonando modi di vivere del loro_paese,red,commento,False,0,False
3011,3011,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,sezioni_separate e l' uso delle logica nella comune convivenza,descrizione,J,Mix,"('green', 0, 1)",green,sezioni_separate e l' uso delle logica nella comune convivenza,green,descrizione,False,0,False
3012,3012,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,sono un operatore_penit non un medico,giustificazione,J,Mix,"('red', 4, 1)",red,sono un operatore_penit non un medico,red,giustificazione,False,0,False
3013,3013,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,non_esiste perch‚_ho scelto questa_risposta,non_risposta,J,Mix,"('red', 3, 1)",red,non_esiste perch‚_ho scelto questa_risposta,red,non_risposta,False,0,False
3014,3014,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,niente,sancire,J,Mix,"('red', 1, 0)",red,niente,red,sancire,False,0,False
3015,3015,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,niente perché negli istituti non_esiste ancora questa ipotesi,commento,J,Mix,"('red', 3, 1)",red,niente perché negli istituti non_esiste ancora questa ipotesi,red,commento,False,0,False
3016,3016,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,non-lo-so,non_risposta,J,Mix,"('red', 3, 1)",red,non-lo-so,red,non_risposta,False,0,False
3017,3017,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,aiutarle sia per chi ha il permesso scaduto o andarle incontro dandole una possibilità,sancire,J,Mix,"('red', 1, 0)",red,aiutarle sia per chi ha il permesso scaduto o andarle incontro dandole una possibilità,red,sancire,False,0,False
3018,3018,Come descriverebbe una persona che “gode di salute”?,Descrizione,una persona a prima vista ha un buon aspetto curato,giudizio,J,Mix,"('red', 3, 1)",red,una persona a prima vista ha un buon aspetto curato,red,giudizio,False,0,False
3019,3019,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,Descrizione,e quel poco che resta non e purtroppo da ritenere un rinserimento,giudizio,J,Mix,"('red', 3, 1)",red,e quel poco che resta non e purtroppo da ritenere un rinserimento,red,giudizio,False,0,False
3020,3020,Come descriverebbe una persona che “gode di salute”?,Descrizione,sereno libero socievole,giudizio,J,Mix,"('red', 3, 1)",red,sereno libero socievole,red,giudizio,False,0,False
3021,3021,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,le ho_provate e sono_tante,descrizione,J,Mix,"('green', 0, 1)",green,le ho_provate e sono_tante,green,descrizione,True,1,False
