9094,9096,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,"vedrei questa persona in difficoltà, bisognosa di supporto emotivo ed economico",opinione,J,PP,"('red', 5, 3)",red,"vedrei questa persona in difficoltà, bisognosa di supporto emotivo ed economico",red,opinione
9095,9097,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,nel caso che la persona deceduta contribuisse a sostenere il nucleo familiare.,specificazione,J,PP,"('yellow', 1, 1)",yellow,nel caso che la persona deceduta contribuisse a sostenere il nucleo familiare.,yellow,specificazione
9096,9098,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,"la vedrei più serena,",confronto,J,PP,"('red', 6, 4)",red,"la vedrei più serena,",red,confronto
9097,9099,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,consapevole che quello che è successo appartiene al passato e che la vita continua.,specificazione,J,PP,"('yellow', 1, 1)",yellow,consapevole che quello che è successo appartiene al passato e che la vita continua.,yellow,specificazione
9098,9100,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,"sola, persa e bisognosa d'aiuto.",giudizio,J,PP,"('red', 3, 1)",red,"sola, persa e bisognosa d'aiuto.",red,giudizio
9099,9101,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,"migliorata, rinata, una persona nuova.",sancire,J,PP,"('red', 1, 0)",red,"migliorata, rinata, una persona nuova.",red,sancire
9100,9102,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,"come una persona molto triste e depressa, che ogni giorno vive da quando si sveglia alla mattina fino a quando chiude gli occhi quel giorno, il giorno in cui il suo familiare si è suicida, si chiede ogni minuto perché è arrivato a fare tanto, quanto si deve soffrire per giungere ad un'azione tale.",sancire,J,PP,"('red', 1, 0)",red,"come una persona molto triste e depressa, che ogni giorno vive da quando si sveglia alla mattina fino a quando chiude gli occhi quel giorno, il giorno in cui il suo familiare si è suicida, si chiede ogni minuto perché è arrivato a fare tanto, quanto si deve soffrire per giungere ad un'azione tale.",red,sancire
9101,9103,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,"come una persona che è seguita,",descrizione,J,PP,"('green', 0, 1)",green,"come una persona che è seguita,",green,descrizione
9102,9104,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,"che è migliorata che non sarebbe più la stessa persona,",confronto,J,PP,"('red', 6, 4)",red,"che è migliorata che non sarebbe più la stessa persona,",red,confronto
9103,9105,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,ora è una persona con cui si può parlare.,specificazione,J,PP,"('yellow', 1, 1)",yellow,ora è una persona con cui si può parlare.,yellow,specificazione
9104,9106,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,"la descriverebberero come una persona a cui è successa una disgrazia e che ora sta male,",descrizione,J,PP,"('green', 0, 1)",green,"la descriverebberero come una persona a cui è successa una disgrazia e che ora sta male,",green,descrizione
9105,9107,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,"e che ora sta male,",implicazione,J,PP,"('red', 9, 7)",red,"e che ora sta male,",red,implicazione
9106,9108,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,e che sono cose che succedono.,generalizzazione,J,PP,"('red', 3, 1)",red,e che sono cose che succedono.,red,generalizzazione
9107,9109,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,come una persona che poverina è andata in cura e che è stata disgraziata.,giudizio,J,PP,"('red', 3, 1)",red,come una persona che poverina è andata in cura e che è stata disgraziata.,red,giudizio
9108,9110,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,"la descriverei come una persona triste, demotivata,",giudizio,J,PP,"('red', 3, 1)",red,"la descriverei come una persona triste, demotivata,",red,giudizio
9109,9111,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,"che cerca risposte ma fa fatica a trovarle,",contrapposizione,J,PP,"('red', 6, 4)",red,"che cerca risposte ma fa fatica a trovarle,",red,contrapposizione
9110,9112,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,che perde interesse anche per la propria vita,giudizio,J,PP,"('red', 3, 1)",red,che perde interesse anche per la propria vita,red,giudizio
9111,9113,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,che si sente in colpa per non aver saputo/potuto impedire il suicidio,causa,J,PP,"('red', 2, 1)",red,che si sente in colpa per non aver saputo/potuto impedire il suicidio,red,causa
9112,9114,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,e quindi che si sente fallito nel suo ruolo di familiare.,implicazione,J,PP,"('red', 9, 7)",red,e quindi che si sente fallito nel suo ruolo di familiare.,red,implicazione
9113,9115,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,la persona risulterebbe più serena,confronto,J,PP,"('red', 6, 4)",red,la persona risulterebbe più serena,red,confronto
9114,9116,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,"e accetterebbe l'accaduto a livello personale e sociale,",previsione,J,PP,"('red', 5, 4)",red,"e accetterebbe l'accaduto a livello personale e sociale,",red,previsione
9115,9117,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,"i sensi di colpa per non essere riusciti a fare a bastanza si trasformerebbero in motivazione e desiderio di aiutare i propri familiari-conoscenti per evitare che si instaurino situazioni simili,",implicazione,J,PP,"('red', 9, 7)",red,"i sensi di colpa per non essere riusciti a fare a bastanza si trasformerebbero in motivazione e desiderio di aiutare i propri familiari-conoscenti per evitare che si instaurino situazioni simili,",red,implicazione
9116,9118,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,la persona sarebbe in grado di ritrovare interesse per la propria vita e di tornare alla propria vita di tutti i giorni.,previsione,J,PP,"('red', 5, 4)",red,la persona sarebbe in grado di ritrovare interesse per la propria vita e di tornare alla propria vita di tutti i giorni.,red,previsione
9117,9119,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,non sentendosi in grado di far star bene il prossimo e avendo paura di perdere persone a cui si era affezionata.,implicazione,J,PP,"('red', 9, 7)",red,non sentendosi in grado di far star bene il prossimo e avendo paura di perdere persone a cui si era affezionata.,red,implicazione
9118,9120,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,"Perderebbe inoltre interesse per la propria vita, per il proprio lavoro e per i propri hobby e passioni.",previsione,J,PP,"('red', 5, 4)",red,"Perderebbe inoltre interesse per la propria vita, per il proprio lavoro e per i propri hobby e passioni.",red,previsione
9119,9121,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,"penso potrebbero descriverla come una persona che sta vivendo un momento difficile,",opinione,J,PP,"('red', 5, 3)",red,"penso potrebbero descriverla come una persona che sta vivendo un momento difficile,",red,opinione
9120,9122,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,"che per questo può aver bisogno di aiuto e sostegno per poter ""andare avanti"" rispetto al lutto vissuto.",previsione,J,PP,"('red', 5, 4)",red,"che per questo può aver bisogno di aiuto e sostegno per poter ""andare avanti"" rispetto al lutto vissuto.",red,previsione
9121,9123,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,dipende dal percorso che la persona ha sostenuto all'interno della struttura.,possibilita,J,PP,"('yellow', 2, 2)",yellow,dipende dal percorso che la persona ha sostenuto all'interno della struttura.,yellow,possibilita
9122,9124,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,penso che potrebbero descriverla come una persona che ha superato un momento molto difficile per sé e per i propri cari.,opinione,J,PP,"('red', 5, 3)",red,penso che potrebbero descriverla come una persona che ha superato un momento molto difficile per sé e per i propri cari.,red,opinione
9123,9125,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,"è possibile che venga descritta come una persona molto triste, indifesa.",possibilita,J,PP,"('yellow', 2, 2)",yellow,"è possibile che venga descritta come una persona molto triste, indifesa.",yellow,possibilita
9124,9126,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,l'idea della morte è presente nella sua testa.,commento,J,PP,"('red', 3, 1)",red,l'idea della morte è presente nella sua testa.,red,commento
9125,9127,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,"potrebbero descriverla come bisognosa di parlare con qualcuno, di ritrovare la serenità,",possibilita,J,PP,"('yellow', 2, 2)",yellow,"potrebbero descriverla come bisognosa di parlare con qualcuno, di ritrovare la serenità,",yellow,possibilita
9126,9128,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,anche tramite la strutura se è necessario.,specificazione,J,PP,"('yellow', 1, 1)",yellow,anche tramite la strutura se è necessario.,yellow,specificazione
9127,9129,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,la persona è più serena;,confronto,J,PP,"('red', 6, 4)",red,la persona è più serena;,red,confronto
9128,9130,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,ha i mezzi per continuare ad affrontare i problemi in maniera attiva.,sancire,J,PP,"('red', 1, 0)",red,ha i mezzi per continuare ad affrontare i problemi in maniera attiva.,red,sancire
9129,9131,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,"forse ci saranno delle ""ricadute"",",anticipazione,J,PP,"('green', 8, 10)",green,"forse ci saranno delle ""ricadute"",",green,anticipazione
9130,9132,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,in certi momenti verrà sopraffatta dal dolore ma sarà in grado di riprendersi.,contrapposizione,J,PP,"('red', 6, 4)",red,in certi momenti verrà sopraffatta dal dolore ma sarà in grado di riprendersi.,red,contrapposizione
9131,9133,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,certo è che nessuna terapia può ridare vita ad una persona deceduta.,commento,J,PP,"('red', 3, 1)",red,certo è che nessuna terapia può ridare vita ad una persona deceduta.,red,commento
9132,9134,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,"secondo la lettura di un abitante del territorio padovano, la persona che ha subito la perdita di un familiare o un amico per suicidio dello stesso, sarebbe tormentata dalla voce della responsabilità",sancire,J,PP,"('red', 1, 0)",red,"secondo la lettura di un abitante del territorio padovano, la persona che ha subito la perdita di un familiare o un amico per suicidio dello stesso, sarebbe tormentata dalla voce della responsabilità",red,sancire
9133,9135,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,"da un IO che ricerca nel passato segnali che la persona che si è consegnata alla morte, aveva lanciato e che in quel momento storico non erano stati colti",implicazione,J,PP,"('red', 9, 7)",red,"da un IO che ricerca nel passato segnali che la persona che si è consegnata alla morte, aveva lanciato e che in quel momento storico non erano stati colti",red,implicazione
9134,9136,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,"secondo un abitante del territorio padovano, il supporto di SOPRoxi potrebbe idirizzare la medesima persona verso un'attività di deresponsabilizzazione e di riequilibrio interiore.",implicazione,J,PP,"('red', 9, 7)",red,"secondo un abitante del territorio padovano, il supporto di SOPRoxi potrebbe idirizzare la medesima persona verso un'attività di deresponsabilizzazione e di riequilibrio interiore.",red,implicazione
9135,9137,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,la persona che ha perso un familiare/amico per suicidio credo abbia bisogno del supporto della famiglia degli amici e o colleghi per superare il momento difficile ma credo che sia necessario l'aiuto di esperti per risolvere eventuali sensi di colpa legati alla tragedia vissuta.,contrapposizione,J,PP,"('red', 6, 4)",red,la persona che ha perso un familiare/amico per suicidio credo abbia bisogno del supporto della famiglia degli amici e o colleghi per superare il momento difficile ma credo che sia necessario l'aiuto di esperti per risolvere eventuali sensi di colpa legati alla tragedia vissuta.,red,contrapposizione
9136,9138,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,non ho idea di come possa essere la persona al termine della presa in carico.,commento,J,PP,"('red', 3, 1)",red,non ho idea di come possa essere la persona al termine della presa in carico.,red,commento
9137,9139,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,Probabilmente ci sarà sicuramente un miglioramento dellle condizioni psicofisiche e una diversa consapevolezza del proprio ruolo nella tragedia.,sancire,J,PP,"('red', 1, 0)",red,Probabilmente ci sarà sicuramente un miglioramento dellle condizioni psicofisiche e una diversa consapevolezza del proprio ruolo nella tragedia.,red,sancire
9138,9140,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,persona che probabilmente ha un forte bisogno di aiuto.,giudizio,J,PP,"('red', 3, 1)",red,persona che probabilmente ha un forte bisogno di aiuto.,red,giudizio
9139,9141,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,coraggiosa e intelligente,giudizio,J,PP,"('red', 3, 1)",red,coraggiosa e intelligente,red,giudizio
9140,9142,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,è una persona bisognosa di aiuto.,giudizio,J,PP,"('red', 3, 1)",red,è una persona bisognosa di aiuto.,red,giudizio
9141,9143,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,dipende da come la persona si sente aiutata dalla struttura.,implicazione,J,PP,"('red', 9, 7)",red,dipende da come la persona si sente aiutata dalla struttura.,red,implicazione
9142,9144,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,la descriverebbero come una persona che è sola nel suo dolore e che necessita di aiuto,giudizio,J,PP,"('red', 3, 1)",red,la descriverebbero come una persona che è sola nel suo dolore e che necessita di aiuto,red,giudizio
9143,9145,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,la descriverebbero come una persona che ha ricevuto supporto in un periodo in cui ne aveva bisogno.,descrizione,J,PP,"('green', 0, 1)",green,la descriverebbero come una persona che ha ricevuto supporto in un periodo in cui ne aveva bisogno.,green,descrizione
9144,9146,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,secondo me una persona che ha perso un affetto x suicidio è una persona confusa con sensi di colpa x non averlo evitato distrutta,opinione,J,PP,"('red', 5, 3)",red,secondo me una persona che ha perso un affetto x suicidio è una persona confusa con sensi di colpa x non averlo evitato distrutta,red,opinione
9145,9147,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,"sicuramente bisognosa di supporto esterno,",sancire,J,PP,"('red', 1, 0)",red,"sicuramente bisognosa di supporto esterno,",red,sancire
9146,9148,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,è una persona da non lasciare sola,prescrizione,J,PP,"('yellow', 4, 4)",yellow,è una persona da non lasciare sola,yellow,prescrizione
9147,9149,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,probabilmente può essere una persona più sollevata ma probabilmente mai completamente.,contrapposizione,J,PP,"('red', 6, 4)",red,probabilmente può essere una persona più sollevata ma probabilmente mai completamente.,red,contrapposizione
9148,9150,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,L'esperienza potrebbe esserle di supporto x altri casi come il suo.,commento,J,PP,"('red', 3, 1)",red,L'esperienza potrebbe esserle di supporto x altri casi come il suo.,red,commento
9149,9151,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,"credo che, innanzitutto, l'evento del suicidio avrebbe una certa risonanza mediatica.",commento,J,PP,"('red', 3, 1)",red,"credo che, innanzitutto, l'evento del suicidio avrebbe una certa risonanza mediatica.",red,commento
9150,9152,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,"Molti condannerebbero il gesto, alcuni cercherebbero le cause, eventualmente ascrivendole a fattori sociologici generalizzati.",dichiarazione_intenti,J,PP,"('red', 5, 4)",red,"Molti condannerebbero il gesto, alcuni cercherebbero le cause, eventualmente ascrivendole a fattori sociologici generalizzati.",red,dichiarazione_intenti
9151,9153,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,"Non credo che molti sarebbero vicini ai familiari e agli amici del defunto,",previsione,J,PP,"('red', 5, 4)",red,"Non credo che molti sarebbero vicini ai familiari e agli amici del defunto,",red,previsione
9152,9154,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,"quindi la maggior parte delle persone indicherebbero la persona in questione come una ""brava persona che assolutamente non aveva potuto sospettare il malessere del suicida x"".",implicazione,J,PP,"('red', 9, 7)",red,"quindi la maggior parte delle persone indicherebbero la persona in questione come una ""brava persona che assolutamente non aveva potuto sospettare il malessere del suicida x"".",red,implicazione
9153,9155,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,"forse direbbero che è una persona ""rinata"", o che almeno abbia trovato conforto e aiuto nel superamento della disgrazia.",possibilita,J,PP,"('yellow', 2, 2)",yellow,"forse direbbero che è una persona ""rinata"", o che almeno abbia trovato conforto e aiuto nel superamento della disgrazia.",yellow,possibilita
9154,9156,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,disperata.,giudizio,J,PP,"('red', 3, 1)",red,disperata.,red,giudizio
9155,9157,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,"Immagino che il senso di totale impotenza sia uno dei più dolorosi,",confronto,J,PP,"('red', 6, 4)",red,"Immagino che il senso di totale impotenza sia uno dei più dolorosi,",red,confronto
9156,9158,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,il perenne interrogativo su che cosa si avrebbe potuto fare in prima persona per evitare la tragedia.,specificazione,J,PP,"('yellow', 1, 1)",yellow,il perenne interrogativo su che cosa si avrebbe potuto fare in prima persona per evitare la tragedia.,yellow,specificazione
9157,9159,Gli abitanti del territorio padovano come descriverebbero una persona che ha perso un familiare/amico per suicidio e che non è ancora stata presa in carico dalla suddetta struttura?/Gli stessi abitanti come descriverebbero la medesima persona al termine della presa in carico da parte della struttura?,descrizione,"per come personalmente affronto situazioni affini a questa, penso che la differenza dopo la presa in carico sia minima.",opinione,J,PP,"('red', 5, 3)",red,"per come personalmente affronto situazioni affini a questa, penso che la differenza dopo la presa in carico sia minima.",red,opinione
