,index,Unnamed: 0,Question,QRep,Answer,Rep,Skill,Dataset,p,MacroCat,text,label,label2,is_valid,set_tag,is_test
2764,2764,2764,Come descriverebbe una persona che “gode di salute”?,Descrizione,(viene messa nelle condizioni di esprimere tali disagi: questa è una pre.condizione).,specificazione,J,Mix,"('yellow', 1, 1)",yellow,(viene messa nelle condizioni di esprimere tali disagi: questa è una pre.condizione).,yellow,specificazione,True,2,True
2765,2765,2765,Come descriverebbe una persona che “gode di salute”?,Descrizione,"Una persona che sente soddisfatti i bisogni in rapporto a tali disagi bisogni: di cura, di ascolto, di scelta, di espressione personale, di benessere",giudizio,J,Mix,"('red', 3, 1)",red,"Una persona che sente soddisfatti i bisogni in rapporto a tali disagi bisogni: di cura, di ascolto, di scelta, di espressione personale, di benessere",red,giudizio,True,2,True
2766,2766,2766,Come descriverebbe una persona che “gode di salute”?,Descrizione,che non ha bisogno per dormire,sancire,J,Mix,"('red', 1, 0)",red,che non ha bisogno per dormire,red,sancire,True,2,True
2767,2767,2767,Come descriverebbe una persona che “gode di salute”?,Descrizione,"vivace, sorridente",giudizio,J,Mix,"('red', 3, 1)",red,"vivace, sorridente",red,giudizio,True,2,True
2768,2768,2768,Come descriverebbe una persona che “gode di salute”?,Descrizione,"una persona in corso, che si sente bene sia fisicamente, in grado di […], intrattenere relazioni umane equilibrate",giudizio,J,Mix,"('red', 3, 1)",red,"una persona in corso, che si sente bene sia fisicamente, in grado di […], intrattenere relazioni umane equilibrate",red,giudizio,True,2,True
2769,2769,2769,Come descriverebbe una persona che “gode di salute”?,Descrizione,"in grado di muoversi, lavorare",giudizio,J,Mix,"('red', 3, 1)",red,"in grado di muoversi, lavorare",red,giudizio,True,2,True
2770,2770,2770,Come descriverebbe una persona che “gode di salute”?,Descrizione,quando ha uno stato di benessere di tranquillità,giudizio,J,Mix,"('red', 3, 1)",red,quando ha uno stato di benessere di tranquillità,red,giudizio,True,2,True
2771,2771,2771,Come descriverebbe una persona che “gode di salute”?,Descrizione,"vivace, sorridente, serena",giudizio,J,Mix,"('red', 3, 1)",red,"vivace, sorridente, serena",red,giudizio,True,2,True
2772,2772,2772,Come descriverebbe una persona che “gode di salute”?,Descrizione,"allegra, vivace",giudizio,J,Mix,"('red', 3, 1)",red,"allegra, vivace",red,giudizio,True,2,True
2773,2773,2773,Come descriverebbe una persona che “gode di salute”?,Descrizione,che sta bene,giudizio,J,Mix,"('red', 3, 1)",red,che sta bene,red,giudizio,True,2,True
2774,2774,2774,Come descriverebbe una persona che “gode di salute”?,Descrizione,"uguale alle altre tossicodipendenti, alcoliste",giudizio,J,Mix,"('red', 3, 1)",red,"uguale alle altre tossicodipendenti, alcoliste",red,giudizio,True,2,True
2775,2775,2775,Come descriverebbe una persona che “gode di salute”?,Descrizione,sana equilibrata,giudizio,J,Mix,"('red', 3, 1)",red,sana equilibrata,red,giudizio,True,2,True
2776,2776,2776,Come descriverebbe una persona che “gode di salute”?,Descrizione,"contenta,",giudizio,J,Mix,"('red', 3, 1)",red,"contenta,",red,giudizio,True,2,True
2777,2777,2777,Come descriverebbe una persona che “gode di salute”?,Descrizione,lavora e non crea problemi,sancire,J,Mix,"('red', 1, 0)",red,lavora e non crea problemi,red,sancire,True,2,True
2778,2778,2778,Come descriverebbe una persona che “gode di salute”?,Descrizione,una persona disturbi fisici e soprattutto che riesca ad avere una vita serena reagendo positivamente alla difficoltà contingente,giudizio,J,Mix,"('red', 3, 1)",red,una persona disturbi fisici e soprattutto che riesca ad avere una vita serena reagendo positivamente alla difficoltà contingente,red,giudizio,True,2,True
2779,2779,2779,Come descriverebbe una persona che “gode di salute”?,Descrizione,una persona con un buon sociale,giudizio,J,Mix,"('red', 3, 1)",red,una persona con un buon sociale,red,giudizio,True,2,True
2780,2780,2780,Come descriverebbe una persona che “gode di salute”?,Descrizione,manifesta un discreto equilibrio psicologico. Buone relazioni interpersonali,giudizio,J,Mix,"('red', 3, 1)",red,manifesta un discreto equilibrio psicologico. Buone relazioni interpersonali,red,giudizio,True,2,True
2781,2781,2781,Come descriverebbe una persona che “gode di salute”?,Descrizione,in una situazione di benessere psicofisico,giudizio,J,Mix,"('red', 3, 1)",red,in una situazione di benessere psicofisico,red,giudizio,True,2,True
2782,2782,2782,Come descriverebbe una persona che “gode di salute”?,Descrizione,in buono stato fisico e mentale,giudizio,J,Mix,"('red', 3, 1)",red,in buono stato fisico e mentale,red,giudizio,True,2,True
2783,2783,2783,Come descriverebbe una persona che “gode di salute”?,Descrizione,"aspetto fisico
cartella clinica
dichiarazioni dell'interessato sulla sua salute",generalizzazione,J,Mix,"('red', 3, 1)",red,"aspetto fisico
cartella clinica
dichiarazioni dell'interessato sulla sua salute",red,generalizzazione,True,2,True
2784,2784,2784,Come descriverebbe una persona che “gode di salute”?,Descrizione,"no malattie
mediamente serena
in grado di darsi degli obiettivi di miglioramento e di perseguirli
in grado di prendersi cura di qualcun altro",giudizio,J,Mix,"('red', 3, 1)",red,"no malattie
mediamente serena
in grado di darsi degli obiettivi di miglioramento e di perseguirli
in grado di prendersi cura di qualcun altro",red,giudizio,True,2,True
2785,2785,2785,Come descriverebbe una persona che “gode di salute”?,Descrizione,che no patologia,sancire,J,Mix,"('red', 1, 0)",red,che no patologia,red,sancire,True,2,True
2786,2786,2786,Come descriverebbe una persona che “gode di salute”?,Descrizione,in rapporto di equilibrio psicofisico con l'ambiente che lo circonda nel mantenimento di uno stato,sancire,J,Mix,"('red', 1, 0)",red,in rapporto di equilibrio psicofisico con l'ambiente che lo circonda nel mantenimento di uno stato,red,sancire,True,2,True
2787,2787,2787,Come descriverebbe una persona che “gode di salute”?,Descrizione,una persona non solo problemi fisici ma anche problemi psicologici e mentali,giudizio,J,Mix,"('red', 3, 1)",red,una persona non solo problemi fisici ma anche problemi psicologici e mentali,red,giudizio,True,2,True
2788,2788,2788,Come descriverebbe una persona che “gode di salute”?,Descrizione,dell'equilibrio psico fisico,giudizio,J,Mix,"('red', 3, 1)",red,dell'equilibrio psico fisico,red,giudizio,True,2,True
2789,2789,2789,Come descriverebbe una persona che “gode di salute”?,Descrizione,una persona fa uso corretto dei presidi sanitari di chi può disporre senza esagerare in difetto o in eccesso,giudizio,J,Mix,"('red', 3, 1)",red,una persona fa uso corretto dei presidi sanitari di chi può disporre senza esagerare in difetto o in eccesso,red,giudizio,True,2,True
2790,2790,2790,Come descriverebbe una persona che “gode di salute”?,Descrizione,una persona dal punto di vista soggettivo e oggettivo non presenta,generalizzazione,J,Mix,"('red', 3, 1)",red,una persona dal punto di vista soggettivo e oggettivo non presenta,red,generalizzazione,True,2,True
2791,2791,2791,Come descriverebbe una persona che “gode di salute”?,Descrizione,una persona mediche,sancire,J,Mix,"('red', 1, 0)",red,una persona mediche,red,sancire,True,2,True
2792,2792,2792,Come descriverebbe una persona che “gode di salute”?,Descrizione,che non necessita,generalizzazione,J,Mix,"('red', 3, 1)",red,che non necessita,red,generalizzazione,True,2,True
2793,2793,2793,Come descriverebbe una persona che “gode di salute”?,Descrizione,"una persona sotto qualsiasi aspetto sta bene, curata, sportiva e mentalmente serena disponibile con voglia di vivere",giudizio,J,Mix,"('red', 3, 1)",red,"una persona sotto qualsiasi aspetto sta bene, curata, sportiva e mentalmente serena disponibile con voglia di vivere",red,giudizio,True,2,True
2794,2794,2794,Come descriverebbe una persona che “gode di salute”?,Descrizione,"sicuramente felice, pieno di vita e con un carattere molto tranquillo",giudizio,J,Mix,"('red', 3, 1)",red,"sicuramente felice, pieno di vita e con un carattere molto tranquillo",red,giudizio,True,2,True
2795,2795,2795,Come descriverebbe una persona che “gode di salute”?,Descrizione,una persona che non cure specifiche,giudizio,J,Mix,"('red', 3, 1)",red,una persona che non cure specifiche,red,giudizio,True,2,True
2796,2796,2796,Come descriverebbe una persona che “gode di salute”?,Descrizione,una persona in buono stato di salute fisica e psichica,giudizio,J,Mix,"('red', 3, 1)",red,una persona in buono stato di salute fisica e psichica,red,giudizio,True,2,True
2797,2797,2797,Come descriverebbe una persona che “gode di salute”?,Descrizione,una persona,generalizzazione,J,Mix,"('red', 3, 1)",red,una persona,red,generalizzazione,True,2,True
2798,2798,2798,Come descriverebbe una persona che “gode di salute”?,Descrizione,considerando il detenuto e tenendo presenti i suoi concepibili malumori è quanto più tranquilla con appetito e desiderosa di fare qualcosa di costruttivo e orientata positivamente al futuro,valutazione,J,Mix,"('yellow', 5, 5)",yellow,considerando il detenuto e tenendo presenti i suoi concepibili malumori è quanto più tranquilla con appetito e desiderosa di fare qualcosa di costruttivo e orientata positivamente al futuro,yellow,valutazione,True,2,True
2799,2799,2799,Come descriverebbe una persona che “gode di salute”?,Descrizione,per salute è da intendere il benessere psicofisico.,sancire,J,Mix,"('red', 1, 0)",red,per salute è da intendere il benessere psicofisico.,red,sancire,True,2,True
2800,2800,2800,Come descriverebbe una persona che “gode di salute”?,Descrizione,"Una persona è per me una persona con sé stessa e con gli altri, equilibrata, temperata, attenta alle cose che fanno bene, che ha un giusto rapporto con l'alimentazione, la medicina, il danaro. Che sa curarsi solo prevenendo e liberandosi delle proprie schiavitù",giudizio,J,Mix,"('red', 3, 1)",red,"Una persona è per me una persona con sé stessa e con gli altri, equilibrata, temperata, attenta alle cose che fanno bene, che ha un giusto rapporto con l'alimentazione, la medicina, il danaro. Che sa curarsi solo prevenendo e liberandosi delle proprie schiavitù",red,giudizio,True,2,True
2801,2801,2801,Come descriverebbe una persona che “gode di salute”?,Descrizione,fortunata,giudizio,J,Mix,"('red', 3, 1)",red,fortunata,red,giudizio,True,2,True
2802,2802,2802,Come descriverebbe una persona che “gode di salute”?,Descrizione,che sta bene,giudizio,J,Mix,"('red', 3, 1)",red,che sta bene,red,giudizio,True,2,True
2803,2803,2803,Come descriverebbe una persona che “gode di salute”?,Descrizione,una persona e non medicinali,generalizzazione,J,Mix,"('red', 3, 1)",red,una persona e non medicinali,red,generalizzazione,True,2,True
2804,2804,2804,Come descriverebbe una persona che “gode di salute”?,Descrizione,fortunato,giudizio,J,Mix,"('red', 3, 1)",red,fortunato,red,giudizio,True,2,True
2805,2805,2805,Come descriverebbe una persona che “gode di salute”?,Descrizione,"sana, senza problemi, fortunata",giudizio,J,Mix,"('red', 3, 1)",red,"sana, senza problemi, fortunata",red,giudizio,True,2,True
2806,2806,2806,Come descriverebbe una persona che “gode di salute”?,Descrizione,una persona,generalizzazione,J,Mix,"('red', 3, 1)",red,una persona,red,generalizzazione,True,2,True
2807,2807,2807,Come descriverebbe una persona che “gode di salute”?,Descrizione,no disturbi fisici e che abbia un minimo di serenità interiore,giudizio,J,Mix,"('red', 3, 1)",red,no disturbi fisici e che abbia un minimo di serenità interiore,red,giudizio,True,2,True
2808,2808,2808,Come descriverebbe una persona che “gode di salute”?,Descrizione,in carcere questo ultimo fattore è sempre carente,commento,J,Mix,"('red', 3, 1)",red,in carcere questo ultimo fattore è sempre carente,red,commento,True,2,True
2809,2809,2809,Come descriverebbe una persona che “gode di salute”?,Descrizione,"che riesce a comunicare e relazionare con ogni persona rispettoando la nazionalità, sesso, religione, tendenza politica eccetera",sancire,J,Mix,"('red', 1, 0)",red,"che riesce a comunicare e relazionare con ogni persona rispettoando la nazionalità, sesso, religione, tendenza politica eccetera",red,sancire,True,2,True
2810,2810,2810,Come descriverebbe una persona che “gode di salute”?,Descrizione,"sorridente,",giudizio,J,Mix,"('red', 3, 1)",red,"sorridente,",red,giudizio,True,2,True
2811,2811,2811,Come descriverebbe una persona che “gode di salute”?,Descrizione,anche se sta male ci prova lo stesso,contrapposizione,J,Mix,"('red', 6, 4)",red,anche se sta male ci prova lo stesso,red,contrapposizione,True,2,True
2812,2812,2812,Come descriverebbe una persona che “gode di salute”?,Descrizione,quanto dettato dall'articolo 32 della costituzione italiana,considerazione,J,Mix,"('green', 3, 5)",green,quanto dettato dall'articolo 32 della costituzione italiana,green,considerazione,True,2,True
2813,2813,2813,Come descriverebbe una persona che “gode di salute”?,Descrizione,sana,giudizio,J,Mix,"('red', 3, 1)",red,sana,red,giudizio,True,2,True
2814,2814,2814,Come descriverebbe una persona che “gode di salute”?,Descrizione,"serena, ben nutrita, energica",giudizio,J,Mix,"('red', 3, 1)",red,"serena, ben nutrita, energica",red,giudizio,True,2,True
2815,2815,2815,Come descriverebbe una persona che “gode di salute”?,Descrizione,"sana, robusta e con la voglia di fare. (non tossica)",giudizio,J,Mix,"('red', 3, 1)",red,"sana, robusta e con la voglia di fare. (non tossica)",red,giudizio,True,2,True
2816,2816,2816,Come descriverebbe una persona che “gode di salute”?,Descrizione,una persona ha un'ottima salute fisica e che è riuscita a trovare un giusto equilibrio psicologico,giudizio,J,Mix,"('red', 3, 1)",red,una persona ha un'ottima salute fisica e che è riuscita a trovare un giusto equilibrio psicologico,red,giudizio,True,2,True
2817,2817,2817,Come descriverebbe una persona che “gode di salute”?,Descrizione,"una persona in grado di reagire in maniera positiva alle sollecitazioni ambientali, raggiungendo una condizione di adattamento e benessere",giudizio,J,Mix,"('red', 3, 1)",red,"una persona in grado di reagire in maniera positiva alle sollecitazioni ambientali, raggiungendo una condizione di adattamento e benessere",red,giudizio,True,2,True
2818,2818,2818,Come descriverebbe una persona che “gode di salute”?,Descrizione,fortunato,giudizio,J,Mix,"('red', 3, 1)",red,fortunato,red,giudizio,True,2,True
2819,2819,2819,Come descriverebbe una persona che “gode di salute”?,Descrizione,salute può essere intesa come benessere fisico e benessere morale,generalizzazione,J,Mix,"('red', 3, 1)",red,salute può essere intesa come benessere fisico e benessere morale,red,generalizzazione,True,2,True
2820,2820,2820,Come descriverebbe una persona che “gode di salute”?,Descrizione,che dal punto di vista medico no patologie,sancire,J,Mix,"('red', 1, 0)",red,che dal punto di vista medico no patologie,red,sancire,True,2,True
2821,2821,2821,Come descriverebbe una persona che “gode di salute”?,Descrizione,"lavora
non assume
fa una vita di gruppo",descrizione,J,Mix,"('green', 0, 1)",green,"lavora
non assume
fa una vita di gruppo",green,descrizione,True,2,True
2822,2822,2822,Come descriverebbe una persona che “gode di salute”?,Descrizione,persona no malattia,sancire,J,Mix,"('red', 1, 0)",red,persona no malattia,red,sancire,True,2,True
2823,2823,2823,Come descriverebbe una persona che “gode di salute”?,Descrizione,una persona è sana fisicamente e mentalmente,giudizio,J,Mix,"('red', 3, 1)",red,una persona è sana fisicamente e mentalmente,red,giudizio,True,2,True
2824,2824,2824,Come descriverebbe una persona che “gode di salute”?,Descrizione,in equilibrio psicofisico,giudizio,J,Mix,"('red', 3, 1)",red,in equilibrio psicofisico,red,giudizio,True,2,True
2825,2825,2825,Come descriverebbe una persona che “gode di salute”?,Descrizione,stato di benessere che mentale,giudizio,J,Mix,"('red', 3, 1)",red,stato di benessere che mentale,red,giudizio,True,2,True
2826,2826,2826,Come descriverebbe una persona che “gode di salute”?,Descrizione,attiva e partecipe,giudizio,J,Mix,"('red', 3, 1)",red,attiva e partecipe,red,giudizio,True,2,True
2827,2827,2827,Come descriverebbe una persona che “gode di salute”?,Descrizione,la condizione di benessere correlata alla possibilità di poter sfruttare al meglio ogni risorsa mentale e risorsa fisica ottenendo performance ottimali,sancire,J,Mix,"('red', 1, 0)",red,la condizione di benessere correlata alla possibilità di poter sfruttare al meglio ogni risorsa mentale e risorsa fisica ottenendo performance ottimali,red,sancire,True,2,True
2828,2828,2828,Come descriverebbe una persona che “gode di salute”?,Descrizione,"attiva, partecipe, che persegue obiettivi funzionali",giudizio,J,Mix,"('red', 3, 1)",red,"attiva, partecipe, che persegue obiettivi funzionali",red,giudizio,True,2,True
2829,2829,2829,Come descriverebbe una persona che “gode di salute”?,Descrizione,"pochi farmaci
partecipa ad attività lavorative e attività ricreative",descrizione,J,Mix,"('green', 0, 1)",green,"pochi farmaci
partecipa ad attività lavorative e attività ricreative",green,descrizione,True,2,True
2830,2830,2830,Come descriverebbe una persona che “gode di salute”?,Descrizione,quando ha un equilibrio psicofisico,giudizio,J,Mix,"('red', 3, 1)",red,quando ha un equilibrio psicofisico,red,giudizio,True,2,True
2831,2831,2831,Come descriverebbe una persona che “gode di salute”?,Descrizione,un buon,generalizzazione,J,Mix,"('red', 3, 1)",red,un buon,red,generalizzazione,True,2,True
2832,2832,2832,Come descriverebbe una persona che “gode di salute”?,Descrizione,"serenza in pace
non mali cronici
proteso a costruirsi un nuovo futuro",giudizio,J,Mix,"('red', 3, 1)",red,"serenza in pace
non mali cronici
proteso a costruirsi un nuovo futuro",red,giudizio,True,2,True
2833,2833,2833,Come descriverebbe una persona che “gode di salute”?,Descrizione,che sta bene nel posto in cui si trova e che no problemi fisici,giudizio,J,Mix,"('red', 3, 1)",red,che sta bene nel posto in cui si trova e che no problemi fisici,red,giudizio,True,2,True
2834,2834,2834,Come descriverebbe una persona che “gode di salute”?,Descrizione,fortunata,giudizio,J,Mix,"('red', 3, 1)",red,fortunata,red,giudizio,True,2,True
2835,2835,2835,Come descriverebbe una persona che “gode di salute”?,Descrizione,uno che sta bene suo corpo e nella sua mente,giudizio,J,Mix,"('red', 3, 1)",red,uno che sta bene suo corpo e nella sua mente,red,giudizio,True,2,True
2836,2836,2836,Come descriverebbe una persona che “gode di salute”?,Descrizione,"persona che sta bene, ben orientata nel tempo e nello spazio",giudizio,J,Mix,"('red', 3, 1)",red,"persona che sta bene, ben orientata nel tempo e nello spazio",red,giudizio,True,2,True
2837,2837,2837,Come descriverebbe una persona che “gode di salute”?,Descrizione,risponde concretamente alle domande che le vengono poste,descrizione,J,Mix,"('green', 0, 1)",green,risponde concretamente alle domande che le vengono poste,green,descrizione,True,2,True
2838,2838,2838,Come descriverebbe una persona che “gode di salute”?,Descrizione,se si tratta di salute una persona sintomi di malattia,giudizio,J,Mix,"('red', 3, 1)",red,se si tratta di salute una persona sintomi di malattia,red,giudizio,True,2,True
2839,2839,2839,Come descriverebbe una persona che “gode di salute”?,Descrizione,(ma non è solo il fisico che bisogna curare),ridimensionamento,J,Mix,"('red',1,0)",red,(ma non è solo il fisico che bisogna curare),red,ridimensionamento,True,2,True
2840,2840,2840,Come descriverebbe una persona che “gode di salute”?,Descrizione,fisica dall'aspetto mentale dal modo che sfrutta l'opportunità di avere sotegno morale attraverso il servizio degli assistenti volontari,valutazione,J,Mix,"('yellow', 5, 5)",yellow,fisica dall'aspetto mentale dal modo che sfrutta l'opportunità di avere sotegno morale attraverso il servizio degli assistenti volontari,yellow,valutazione,True,2,True
2841,2841,2841,Come descriverebbe una persona che “gode di salute”?,Descrizione,non sintomatologia evidente,sancire,J,Mix,"('red', 1, 0)",red,non sintomatologia evidente,red,sancire,True,2,True
2842,2842,2842,Come descriverebbe una persona che “gode di salute”?,Descrizione,"e attua un buon di relazione con gli altri e con il contesto (cibo, attività eccetera)",giudizio,J,Mix,"('red', 3, 1)",red,"e attua un buon di relazione con gli altri e con il contesto (cibo, attività eccetera)",red,giudizio,True,2,True
2843,2843,2843,Come descriverebbe una persona che “gode di salute”?,Descrizione,che ha un buon apparato immunitario,giudizio,J,Mix,"('red', 3, 1)",red,che ha un buon apparato immunitario,red,giudizio,True,2,True
2844,2844,2844,Come descriverebbe una persona che “gode di salute”?,Descrizione,sana e non sofferente,giudizio,J,Mix,"('red', 3, 1)",red,sana e non sofferente,red,giudizio,True,2,True
2845,2845,2845,Come descriverebbe una persona che “gode di salute”?,Descrizione,salute all'interno di un penitenziario potrebbe essere una persona curata che non passa le ore ad oziare senza nemmeno curare igienicamente la propria persona,descrizione,J,Mix,"('green', 0, 1)",green,salute all'interno di un penitenziario potrebbe essere una persona curata che non passa le ore ad oziare senza nemmeno curare igienicamente la propria persona,green,descrizione,True,2,True
2846,2846,2846,Come descriverebbe una persona che “gode di salute”?,Descrizione,e così sia tutta una catena di comportamenti,specificazione,J,Mix,"('yellow', 1, 1)",yellow,e così sia tutta una catena di comportamenti,yellow,specificazione,True,2,True
2847,2847,2847,Come descriverebbe una persona che “gode di salute”?,Descrizione,persona attiva disponibile che rispetta il buon umore,giudizio,J,Mix,"('red', 3, 1)",red,persona attiva disponibile che rispetta il buon umore,red,giudizio,True,2,True
2848,2848,2848,Come descriverebbe una persona che “gode di salute”?,Descrizione,"equilibrata, no patologie psichiche organiche",giudizio,J,Mix,"('red', 3, 1)",red,"equilibrata, no patologie psichiche organiche",red,giudizio,True,2,True
2849,2849,2849,Come descriverebbe una persona che “gode di salute”?,Descrizione,fortunata,giudizio,J,Mix,"('red', 3, 1)",red,fortunata,red,giudizio,True,2,True
2850,2850,2850,Come descriverebbe una persona che “gode di salute”?,Descrizione,che ringraziando il signore sta bene,giudizio,J,Mix,"('red', 3, 1)",red,che ringraziando il signore sta bene,red,giudizio,True,2,True
2851,2851,2851,Come descriverebbe una persona che “gode di salute”?,Descrizione,una persona necessita di alcuna cura,giudizio,J,Mix,"('red', 3, 1)",red,una persona necessita di alcuna cura,red,giudizio,True,2,True
2852,2852,2852,Come descriverebbe una persona che “gode di salute”?,Descrizione,assurdo la invidio,commento,J,Mix,"('red', 3, 1)",red,assurdo la invidio,red,commento,True,2,True
2853,2853,2853,Come descriverebbe una persona che “gode di salute”?,Descrizione,sana,giudizio,J,Mix,"('red', 3, 1)",red,sana,red,giudizio,True,2,True
2854,2854,2854,Come descriverebbe una persona che “gode di salute”?,Descrizione,"benessere psicofisico
senso della vita",giudizio,J,Mix,"('red', 3, 1)",red,"benessere psicofisico
senso della vita",red,giudizio,True,2,True
2855,2855,2855,Come descriverebbe una persona che “gode di salute”?,Descrizione,convivenza con la famiglia e gli altri,descrizione,J,Mix,"('green', 0, 1)",green,convivenza con la famiglia e gli altri,green,descrizione,True,2,True
2856,2856,2856,Come descriverebbe una persona che “gode di salute”?,Descrizione,"come persona curata nell'aspetto, orientata, presente nella relazione",giudizio,J,Mix,"('red', 3, 1)",red,"come persona curata nell'aspetto, orientata, presente nella relazione",red,giudizio,True,2,True
2857,2857,2857,Come descriverebbe una persona che “gode di salute”?,Descrizione,"sorridente, estroversa sufficientemente, attiva, propositiva, coinvolta, partecipativa, curata nell'aspetto, che si pone obiettivi",giudizio,J,Mix,"('red', 3, 1)",red,"sorridente, estroversa sufficientemente, attiva, propositiva, coinvolta, partecipativa, curata nell'aspetto, che si pone obiettivi",red,giudizio,True,2,True
2858,2858,2858,Come descriverebbe una persona che “gode di salute”?,Descrizione,"una persona che sa mettere in atto abitudini e atteggiamenti rivolti a prevenire malattie, a tenere sotto controllo il proprio stato di salute e perciò ben informato su quello che può essere pericoloso",giudizio,J,Mix,"('red', 3, 1)",red,"una persona che sa mettere in atto abitudini e atteggiamenti rivolti a prevenire malattie, a tenere sotto controllo il proprio stato di salute e perciò ben informato su quello che può essere pericoloso",red,giudizio,True,2,True
2859,2859,2859,Come descriverebbe una persona che “gode di salute”?,Descrizione,considerando la salute come benessere fisico e benessere psichico e quindi una persona e una persona oltre che organicamente sana anche emotivamente e psichicamente sana,valutazione,J,Mix,"('yellow', 5, 5)",yellow,considerando la salute come benessere fisico e benessere psichico e quindi una persona e una persona oltre che organicamente sana anche emotivamente e psichicamente sana,yellow,valutazione,True,2,True
2860,2860,2860,Come descriverebbe una persona che “gode di salute”?,Descrizione,"quando si presenta bene, si rapporta in modo corretto, non si isola, va all'aria",giudizio,J,Mix,"('red', 3, 1)",red,"quando si presenta bene, si rapporta in modo corretto, non si isola, va all'aria",red,giudizio,True,2,True
2861,2861,2861,Come descriverebbe una persona che “gode di salute”?,Descrizione,no problemi fisici e non ansia eccessivi,giudizio,J,Mix,"('red', 3, 1)",red,no problemi fisici e non ansia eccessivi,red,giudizio,True,2,True
2862,2862,2862,Come descriverebbe una persona che “gode di salute”?,Descrizione,chi no bisogno farmaci ne di interventi medici,sancire,J,Mix,"('red', 1, 0)",red,chi no bisogno farmaci ne di interventi medici,red,sancire,True,2,True
2863,2863,2863,Come descriverebbe una persona che “gode di salute”?,Descrizione,"sta fisicamente e psicologiamente bene, ha buon relazioni con l'ambiente che lo circonda",giudizio,J,Mix,"('red', 3, 1)",red,"sta fisicamente e psicologiamente bene, ha buon relazioni con l'ambiente che lo circonda",red,giudizio,True,2,True
2864,2864,2864,Come descriverebbe una persona che “gode di salute”?,Descrizione,accetta tutte le misure sanitarie e nell'igiene e della sua allocazione,sancire,J,Mix,"('red', 1, 0)",red,accetta tutte le misure sanitarie e nell'igiene e della sua allocazione,red,sancire,True,2,True
2865,2865,2865,Come descriverebbe una persona che “gode di salute”?,Descrizione,"una persona libera di fare scelte, cambiare idea qualche volta, interessarsi a quanto avviene in lei e nel suo contesto:",descrizione,J,Mix,"('green', 0, 1)",green,"una persona libera di fare scelte, cambiare idea qualche volta, interessarsi a quanto avviene in lei e nel suo contesto:",green,descrizione,True,2,True
2866,2866,2866,Come descriverebbe una persona che “gode di salute”?,Descrizione,"senza vincoli troppo forti provenienti dall'interno (un corpo dolorante, una psiche patologica) e dall'esterno (contesto oppressivo)",sancire,J,Mix,"('red', 1, 0)",red,"senza vincoli troppo forti provenienti dall'interno (un corpo dolorante, una psiche patologica) e dall'esterno (contesto oppressivo)",red,sancire,True,2,True
2867,2867,2867,Come descriverebbe una persona che “gode di salute”?,Descrizione,una persona in pace con il mondo,giudizio,J,Mix,"('red', 3, 1)",red,una persona in pace con il mondo,red,giudizio,True,2,True
2868,2868,2868,Come descriverebbe una persona che “gode di salute”?,Descrizione,salutare,giudizio,J,Mix,"('red', 3, 1)",red,salutare,red,giudizio,True,2,True
2869,2869,2869,Come descriverebbe una persona che “gode di salute”?,Descrizione,"fisica
psichica
morale",generalizzazione,J,Mix,"('red', 3, 1)",red,"fisica
psichica
morale",red,generalizzazione,True,2,True
2870,2870,2870,Come descriverebbe una persona che “gode di salute”?,Descrizione,vive il quotidiano con normalità,giudizio,J,Mix,"('red', 3, 1)",red,vive il quotidiano con normalità,red,giudizio,True,2,True
2871,2871,2871,Come descriverebbe una persona che “gode di salute”?,Descrizione,una persona risulta affetta da patologie organiche o patologie psichiche,sancire,J,Mix,"('red', 1, 0)",red,una persona risulta affetta da patologie organiche o patologie psichiche,red,sancire,True,2,True
2872,2872,2872,Come descriverebbe una persona che “gode di salute”?,Descrizione,una persona dalle analisi cliniche e dal colloquio con uno psicologo non presenta,generalizzazione,J,Mix,"('red', 3, 1)",red,una persona dalle analisi cliniche e dal colloquio con uno psicologo non presenta,red,generalizzazione,True,2,True
2873,2873,2873,Come descriverebbe una persona che “gode di salute”?,Descrizione,"salute fisica una persona, con buon senso, coerente, ottimista, solare, preofessionale",giudizio,J,Mix,"('red', 3, 1)",red,"salute fisica una persona, con buon senso, coerente, ottimista, solare, preofessionale",red,giudizio,True,2,True
2874,2874,2874,Come descriverebbe una persona che “gode di salute”?,Descrizione,"attiva, critica, capace di progettare",giudizio,J,Mix,"('red', 3, 1)",red,"attiva, critica, capace di progettare",red,giudizio,True,2,True
2875,2875,2875,Come descriverebbe una persona che “gode di salute”?,Descrizione,abbastanza serena pur vivendo in un ambiente ristretto,giudizio,J,Mix,"('red', 3, 1)",red,abbastanza serena pur vivendo in un ambiente ristretto,red,giudizio,True,2,True
2876,2876,2876,Come descriverebbe una persona che “gode di salute”?,Descrizione,"persona comunicativa, autostima di sé e autocontrollo, serena, persona sana fisicamente e sana psicologicamente",giudizio,J,Mix,"('red', 3, 1)",red,"persona comunicativa, autostima di sé e autocontrollo, serena, persona sana fisicamente e sana psicologicamente",red,giudizio,True,2,True
2877,2877,2877,Come descriverebbe una persona che “gode di salute”?,Descrizione,comunicativa disposta al colloquio serena. Disponibile autostima. Gestibile,giudizio,J,Mix,"('red', 3, 1)",red,comunicativa disposta al colloquio serena. Disponibile autostima. Gestibile,red,giudizio,True,2,True
