,index,Unnamed: 0,Question,QRep,Answer,Rep,Skill,Dataset,p,MacroCat,text,label,label2,is_valid,set_tag,is_test
1320,1320,1320,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,rapp-con-i-parenti sono molto importanti,non_risposta,J,Mix,"('red', 3, 1)",red,rapp-con-i-parenti sono molto importanti,red,non_risposta,True,2,True
1321,1321,1321,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,dovrebbero metterli tutti insieme,generalizzazione,J,Mix,"('red', 3, 1)",red,dovrebbero metterli tutti insieme,red,generalizzazione,True,2,True
1322,1322,1322,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,non uso,non_risposta,J,Mix,"('red', 3, 1)",red,non uso,red,non_risposta,True,2,True
1323,1323,1323,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere una persona Detenuta?,Descrizione,nel_complesso tutte_le_attivita di trattameno in istituto sono efficaci e permettono comunque un modo per_far affrontare il carcere da_parte_del detenuto in_modo diverso .,giudizio,J,Mix,"('red', 3, 1)",red,nel_complesso tutte_le_attivita di trattameno in istituto sono efficaci e permettono comunque un modo per_far affrontare il carcere da_parte_del detenuto in_modo diverso .,red,giudizio,True,2,True
1324,1324,1324,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,non penso che abbia commesso lo stesso reato che ho commesso,non_risposta,J,Mix,"('red', 3, 1)",red,non penso che abbia commesso lo stesso reato che ho commesso,red,non_risposta,True,2,True
1325,1325,1325,Come descriverebbe una persona che “gode di salute”?,Descrizione,non sono,non_risposta,J,Mix,"('red', 3, 1)",red,non sono,red,non_risposta,True,2,True
1326,1326,1326,Come ti descriveresti prima di entrare in carcere?,Descrizione,che il mondo mi cade addosso e che le mie figlie hanno molta fame,commento,J,Mix,"('red', 3, 1)",red,che il mondo mi cade addosso e che le mie figlie hanno molta fame,red,commento,True,2,True
1327,1327,1327,Come descriverebbe una persona che “gode di salute”?,Descrizione,"la vedo positivamente contenta, disponibile, altruista, volenterosa, eccetera",giudizio,J,Mix,"('red', 3, 1)",red,"la vedo positivamente contenta, disponibile, altruista, volenterosa, eccetera",red,giudizio,True,2,True
1328,1328,1328,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,i diversi corsi di studio in funzione,non_risposta,J,Mix,"('red', 3, 1)",red,i diversi corsi di studio in funzione,red,non_risposta,True,2,True
1329,1329,1329,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,campo,giudizio,J,Mix,"('red', 3, 1)",red,campo,red,giudizio,True,2,True
1330,1330,1330,Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena quali elementi prenderebbe in considerazione?,Descrizione,il lavoro la religione lo studio i colloqui l'area educativa corsi_vari,sancire,J,Mix,"('red', 1, 0)",red,il lavoro la religione lo studio i colloqui l'area educativa corsi_vari,red,sancire,True,2,True
1331,1331,1331,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,non ho esper con le stesse,sancire,J,Mix,"('red', 1, 0)",red,non ho esper con le stesse,red,sancire,True,2,True
1332,1332,1332,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,Descrizione,pero pagano poco,contrapposizione,J,Mix,"('red', 6, 4)",red,pero pagano poco,red,contrapposizione,True,2,True
1333,1333,1333,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere una persona Detenuta?,Descrizione,efficaci per il reinserimento sociale,valutazione,J,Mix,"('yellow', 5, 5)",yellow,efficaci per il reinserimento sociale,yellow,valutazione,True,2,True
1334,1334,1334,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,"in realtà le dico di essere paziente, la pazienza è la chiave dell'uscita",generalizzazione,J,Mix,"('red', 3, 1)",red,"in realtà le dico di essere paziente, la pazienza è la chiave dell'uscita",red,generalizzazione,True,2,True
1335,1335,1335,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,miracolo di vivere in pace ,generalizzazione,J,Mix,"('red', 3, 1)",red,miracolo di vivere in pace ,red,generalizzazione,True,2,True
1336,1336,1336,Come si descriverebbe come persona straniera detenuta,Descrizione,disperata e le obbligano in qualche caso a fare del male a se stesse,giudizio,J,Mix,"('red', 3, 1)",red,disperata e le obbligano in qualche caso a fare del male a se stesse,red,giudizio,True,2,True
1337,1337,1337,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,"potrei dire che è una persona sbagliato, come me",opinione,J,Mix,"('red', 5, 3)",red,"potrei dire che è una persona sbagliato, come me",red,opinione,True,2,True
1338,1338,1338,Come ti descriveresti prima di entrare in carcere?,Descrizione,lavoro in,non_risposta,J,Mix,"('red', 3, 1)",red,lavoro in,red,non_risposta,True,2,True
1339,1339,1339,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere una persona Detenuta?,Descrizione,trattamento_educativo - scolastico,descrizione,J,Mix,"('green', 0, 1)",green,trattamento_educativo - scolastico,green,descrizione,True,2,True
1340,1340,1340,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,dico 3 sezioni perché loro sono molto_più numerosi di noi,giustificazione,J,Mix,"('red', 4, 1)",red,dico 3 sezioni perché loro sono molto_più numerosi di noi,red,giustificazione,True,2,True
1341,1341,1341,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,non-lo-so,non_risposta,J,Mix,"('red', 3, 1)",red,non-lo-so,red,non_risposta,True,2,True
1342,1342,1342,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,"e una persona, una persona ha sbagliato in quello che ha fatto",sancire,J,Mix,"('red', 1, 0)",red,"e una persona, una persona ha sbagliato in quello che ha fatto",red,sancire,True,2,True
1343,1343,1343,Come ti descriveresti prima di entrare in carcere?,Descrizione,stavo meglio perché ero vicino alla_mia_famiglia,valutazione,J,Mix,"('yellow', 5, 5)",yellow,stavo meglio perché ero vicino alla_mia_famiglia,yellow,valutazione,True,2,True
1345,1345,1345,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,sino_a quando ci sarà fanatismo non_si potrà mai avere integrazione,commento,J,Mix,"('red', 3, 1)",red,sino_a quando ci sarà fanatismo non_si potrà mai avere integrazione,red,commento,True,2,True
1346,1346,1346,Come descriverebbe una persona che “gode di salute”?,Descrizione,"la salute fisica deve essere legata a salute mentale intesa come equilibrio, interiore, sviluppo normale personalità, buona capacità di percepire sé stesse e il percepire mondo, buona capacità di comunicare con gli altri, fiducia in se stessi e tanta voglia di vivere",prescrizione,J,Mix,"('yellow', 4, 4)",yellow,"la salute fisica deve essere legata a salute mentale intesa come equilibrio, interiore, sviluppo normale personalità, buona capacità di percepire sé stesse e il percepire mondo, buona capacità di comunicare con gli altri, fiducia in se stessi e tanta voglia di vivere",yellow,prescrizione,True,2,True
1347,1347,1347,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,direi che è una persona che ha sbagliato che sta pagando per l'errore che ha fatto,sancire,J,Mix,"('red', 1, 0)",red,direi che è una persona che ha sbagliato che sta pagando per l'errore che ha fatto,red,sancire,True,2,True
1348,1348,1348,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,mi-puo-descrivere come 1-persona-norm,possibilita,J,Mix,"('yellow', 2, 2)",yellow,mi-puo-descrivere come 1-persona-norm,yellow,possibilita,True,2,True
1349,1349,1349,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,comprava senza scontrino,descrizione,J,Mix,"('green', 0, 1)",green,comprava senza scontrino,green,descrizione,True,2,True
1350,1350,1350,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,mangiare,sancire,J,Mix,"('red', 1, 0)",red,mangiare,red,sancire,True,2,True
1351,1351,1351,Come ti descriveresti prima di entrare in carcere?,Descrizione,ero un giovane molto educato,descrizione,J,Mix,"('green', 0, 1)",green,ero un giovane molto educato,green,descrizione,True,2,True
1352,1352,1352,Come descriverebbe una persona che “gode di salute”?,Descrizione,anche se sta male ci prova lo stesso,contrapposizione,J,Mix,"('red', 6, 4)",red,anche se sta male ci prova lo stesso,red,contrapposizione,True,2,True
1353,1353,1353,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,non so,non_risposta,J,Mix,"('red', 3, 1)",red,non so,red,non_risposta,True,2,True
1354,1354,1354,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,Descrizione,in quanto le uniche e poche possibilita all interno del carcere a mio parere sono l'istruzione scolastica e il lavoro che svolgiamo,opinione,J,Mix,"('red', 5, 3)",red,in quanto le uniche e poche possibilita all interno del carcere a mio parere sono l'istruzione scolastica e il lavoro che svolgiamo,red,opinione,True,2,True
1355,1355,1355,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,non_me_ne_intendo di queste_sostanze,non_risposta,J,Mix,"('red', 3, 1)",red,non_me_ne_intendo di queste_sostanze,red,non_risposta,True,2,True
1356,1356,1356,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,non_so,giustificazione,J,Mix,"('red', 4, 1)",red,non_so,red,giustificazione,True,2,True
1357,1357,1357,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,"umanità 
professione adatta 
spazio (comodità)",giudizio,J,Mix,"('red', 3, 1)",red,"umanità 
professione adatta 
spazio (comodità)",red,giudizio,True,2,True
1358,1358,1358,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,non lo so,non_risposta,J,Mix,"('red', 3, 1)",red,non lo so,red,non_risposta,True,2,True
1359,1359,1359,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,sono-straniera non-posso-av-visite,causa,J,Mix,"('red', 2, 1)",red,sono-straniera non-posso-av-visite,red,causa,True,2,True
1360,1360,1360,Come ti descriveresti prima di entrare in carcere?,Descrizione,senza pensare alle persone come la famiglia che sono loro che fanno la detenzione e che soffrono,specificazione,J,Mix,"('yellow', 1, 1)",yellow,senza pensare alle persone come la famiglia che sono loro che fanno la detenzione e che soffrono,yellow,specificazione,True,2,True
1361,1361,1361,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,Descrizione,"per_quanto mi riguarda ho_avuto e continuo ad avere tante delle 
quali mi ritengo meritevole per il 
mio comportamento ed impegno",commento,J,Mix,"('red', 3, 1)",red,"per_quanto mi riguarda ho_avuto e continuo ad avere tante delle 
quali mi ritengo meritevole per il 
mio comportamento ed impegno",red,commento,True,2,True
1362,1362,1362,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,"attività_sportive 
scambi di attività culturali 
",descrizione,J,Mix,"('green', 0, 1)",green,"attività_sportive 
scambi di attività culturali 
",green,descrizione,True,2,True
1363,1363,1363,Come ti descriveresti prima di entrare in carcere?,Descrizione,sempre normale e sicura di me_stessa,sancire,J,Mix,"('red', 1, 0)",red,sempre normale e sicura di me_stessa,red,sancire,True,2,True
1364,1364,1364,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,"cibo; attività_sportive; cabina_telefonica; 
",giudizio,J,Mix,"('red', 3, 1)",red,"cibo; attività_sportive; cabina_telefonica; 
",red,giudizio,True,2,True
1365,1365,1365,Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena quali elementi prenderebbe in considerazione?,Descrizione,attivit…_organizzate e svolte,sancire,J,Mix,"('red', 1, 0)",red,attivit…_organizzate e svolte,red,sancire,True,2,True
1366,1366,1366,Come descriverebbe una persona che “gode di salute”?,Descrizione,assurdo la invidio,commento,J,Mix,"('red', 3, 1)",red,assurdo la invidio,red,commento,True,2,True
1367,1367,1367,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,non_lo_so,giustificazione,J,Mix,"('red', 4, 1)",red,non_lo_so,red,giustificazione,True,2,True
1368,1368,1368,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,"qui in italia la legge non è uguale per tutti perché il tribunale fa ciò che vuole e visto che io ho pagato per una cosa che non ho, non vorrei che ciò accadesse a qualcun altro",commento,J,Mix,"('red', 3, 1)",red,"qui in italia la legge non è uguale per tutti perché il tribunale fa ciò che vuole e visto che io ho pagato per una cosa che non ho, non vorrei che ciò accadesse a qualcun altro",red,commento,True,2,True
1369,1369,1369,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,le cose giuste,giudizio,J,Mix,"('red', 3, 1)",red,le cose giuste,red,giudizio,True,2,True
1370,1370,1370,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,da-altri-deten,descrizione,J,Mix,"('green', 0, 1)",green,da-altri-deten,green,descrizione,True,2,True
1371,1371,1371,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,mi_descrivo inconsapevole di quello che faccio nel_,giudizio,J,Mix,"('red', 3, 1)",red,mi_descrivo inconsapevole di quello che faccio nel_,red,giudizio,True,2,True
1372,1372,1372,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,diretta segnalazione_sert del medico_visita il detenuto,descrizione,J,Mix,"('green', 0, 1)",green,diretta segnalazione_sert del medico_visita il detenuto,green,descrizione,True,2,True
1373,1373,1373,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,"mi dispiace le persone che sbagliano per lo stesso motivo, ma chiedetelo a loro perché fanno così",non_risposta,J,Mix,"('red', 3, 1)",red,"mi dispiace le persone che sbagliano per lo stesso motivo, ma chiedetelo a loro perché fanno così",red,non_risposta,True,2,True
1374,1374,1374,Come descriverebbe una persona che “gode di salute”?,Descrizione,"tranquilla, disponibile",giudizio,J,Mix,"('red', 3, 1)",red,"tranquilla, disponibile",red,giudizio,True,2,True
1375,1375,1375,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,per dare allo straniero la sensazione di non sentirsi escluso tenendo conto delle sue esigenze in_campo etico e pratico,riferimento_obiettivo,J,Mix,"('green', 5, 6)",green,per dare allo straniero la sensazione di non sentirsi escluso tenendo conto delle sue esigenze in_campo etico e pratico,green,riferimento_obiettivo,True,2,True
1377,1377,1377,Come ti descriveresti prima di entrare in carcere?,Descrizione,felice con miei bambini e marito,giudizio,J,Mix,"('red', 3, 1)",red,felice con miei bambini e marito,red,giudizio,True,2,True
1378,1378,1378,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,bisogna approfondire su certe cose essere superficiale,non_risposta,J,Mix,"('red', 3, 1)",red,bisogna approfondire su certe cose essere superficiale,red,non_risposta,True,2,True
1379,1379,1379,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,sono-stato comp-deten,descrizione,J,Mix,"('green', 0, 1)",green,sono-stato comp-deten,green,descrizione,True,2,True
1380,1380,1380,Come ti descriveresti prima di entrare in carcere?,Descrizione,un roi perché vivo molto_bene vivano come anche italiani,giudizio,J,Mix,"('red', 3, 1)",red,un roi perché vivo molto_bene vivano come anche italiani,red,giudizio,True,2,True
1381,1381,1381,Come descriverebbe una persona che “gode di salute”?,Descrizione,non posso descrivere una persona perché anche se l'aspetto esterno non fa rilevare fattori salutari interiormente può esserci una sofferenza profonda che non è rilevabile all'occhio umano,non_risposta,J,Mix,"('red', 3, 1)",red,non posso descrivere una persona perché anche se l'aspetto esterno non fa rilevare fattori salutari interiormente può esserci una sofferenza profonda che non è rilevabile all'occhio umano,red,non_risposta,True,2,True
1382,1382,1382,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,Descrizione,anche perch' perch' leggere un libro è importante,conferma,J,Mix,"('red', 2, 1)",red,anche perch' perch' leggere un libro è importante,red,conferma,True,2,True
1383,1383,1383,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,"igiene 
alimentazione",sancire,J,Mix,"('red', 1, 0)",red,"igiene 
alimentazione",red,sancire,True,2,True
1384,1384,1384,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,non-lo-so,non_risposta,J,Mix,"('red', 3, 1)",red,non-lo-so,red,non_risposta,True,2,True
1385,1385,1385,"Se la risposta data alla risposta precedente è per nulla efficaci/poco efficaci 0 efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,non_si_può pretendere di ottenere buoni risultati se_non si creano le premesse affinché chi_deve applicare il trattamento è messo nella_condizione_di farlo!!,giudizio,J,Mix,"('red', 3, 1)",red,non_si_può pretendere di ottenere buoni risultati se_non si creano le premesse affinché chi_deve applicare il trattamento è messo nella_condizione_di farlo!!,red,giudizio,True,2,True
1386,1386,1386,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,perché essendo che sono poche detenute vengono più seguite,sancire,J,Mix,"('red', 1, 0)",red,perché essendo che sono poche detenute vengono più seguite,red,sancire,True,2,True
1387,1387,1387,"Se la risposta data alla risposta precedente è per nulla efficaci/poco efficaci 0 efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,"tengo a precisare, che molti_detenuti, sia per non_conoscenza della_lingua italiana, sia per_altri motivi, incontrano queste_persone difficilmente. ",possibilita,J,Mix,"('yellow', 2, 2)",yellow,"tengo a precisare, che molti_detenuti, sia per non_conoscenza della_lingua italiana, sia per_altri motivi, incontrano queste_persone difficilmente. ",yellow,possibilita,True,2,True
1388,1388,1388,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,educazione e scolarizzazione delle_persone,descrizione,J,Mix,"('green', 0, 1)",green,educazione e scolarizzazione delle_persone,green,descrizione,True,2,True
1389,1389,1389,"Se la risposta data alla risposta precedente è per nulla efficaci/poco efficaci 0 efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,cioè imparando un mestiere o una lingua o altro...,giudizio,J,Mix,"('red', 3, 1)",red,cioè imparando un mestiere o una lingua o altro...,red,giudizio,True,2,True
1390,1390,1390,"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?",Descrizione,"esistono scarsi rapporti con i medici di sezione per poter meglio 
comprendere le richieste di consulenza 
",descrizione,J,Mix,"('green', 0, 1)",green,"esistono scarsi rapporti con i medici di sezione per poter meglio 
comprendere le richieste di consulenza 
",green,descrizione,True,2,True
1391,1391,1391,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,avevo-tempo per-sapere-tutto,sancire,J,Mix,"('red', 1, 0)",red,avevo-tempo per-sapere-tutto,red,sancire,True,2,True
1392,1392,1392,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,è una persona fatto un grande sbaglio,sancire,J,Mix,"('red', 1, 0)",red,è una persona fatto un grande sbaglio,red,sancire,True,2,True
1393,1393,1393,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,uso personale,generalizzazione,J,Mix,"('red', 3, 1)",red,uso personale,red,generalizzazione,True,2,True
1394,1394,1394,Come descriverebbe una persona che “gode di salute”?,Descrizione,fisica o mentale? Una persona ha un adeguato equilibrio psico fisico,giudizio,J,Mix,"('red', 3, 1)",red,fisica o mentale? Una persona ha un adeguato equilibrio psico fisico,red,giudizio,True,2,True
1395,1395,1395,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,una persona innocente con problemi economici,giudizio,J,Mix,"('red', 3, 1)",red,una persona innocente con problemi economici,red,giudizio,True,2,True
1396,1396,1396,Come ti descriveresti prima di entrare in carcere?,Descrizione,"vivevo_bene ringraziando dio , non_ho di_trovarmi in_prigione",giustificazione,J,Mix,"('red', 4, 1)",red,"vivevo_bene ringraziando dio , non_ho di_trovarmi in_prigione",red,giustificazione,True,2,True
1397,1397,1397,Come descriverebbe una persona che “gode di salute”?,Descrizione,"persona che gode un benessere nella norma, anche compatibilmente con le eventuali disabilità presenti",sancire,J,Mix,"('red', 1, 0)",red,"persona che gode un benessere nella norma, anche compatibilmente con le eventuali disabilità presenti",red,sancire,True,2,True
1398,1398,1398,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,vici_tra_educa_e_det,descrizione,J,Mix,"('green', 0, 1)",green,vici_tra_educa_e_det,green,descrizione,True,2,True
1399,1399,1399,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,"se davvero esistesse un trattt migliore allora non esisterebbe e non sarebbe
favorizzato l'
omosessualit… .
",ridimensionamento,J,Mix,"('red',1,0)",red,"se davvero esistesse un trattt migliore allora non esisterebbe e non sarebbe
favorizzato l'
omosessualit… .
",red,ridimensionamento,True,2,True
1400,1400,1400,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,imbrogliata,giudizio,J,Mix,"('red', 3, 1)",red,imbrogliata,red,giudizio,True,2,True
1401,1401,1401,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,starsene_al_proprio_paese_perché_rompono le palle,commento,J,Mix,"('red', 3, 1)",red,starsene_al_proprio_paese_perché_rompono le palle,red,commento,True,2,True
1402,1402,1402,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,uomo anormale,giudizio,J,Mix,"('red', 3, 1)",red,uomo anormale,red,giudizio,True,2,True
1403,1403,1403,Come ti descriveresti prima di entrare in carcere?,Descrizione,"l' interazioni con le altre_figure, non in_senso verticale, ma in_senso 
paritetico, al_fine_di ottimizzare gli sforzi seppur nel_rispetto_delle 
funzioni 
",commento,J,Mix,"('red', 3, 1)",red,"l' interazioni con le altre_figure, non in_senso verticale, ma in_senso 
paritetico, al_fine_di ottimizzare gli sforzi seppur nel_rispetto_delle 
funzioni 
",red,commento,True,2,True
1404,1404,1404,Come ti descriverai una volta uscito dal carcere?,Descrizione,ho perso quasi tutto_ciò per cui potevo lottare ,specificazione,J,Mix,"('yellow', 1, 1)",yellow,ho perso quasi tutto_ciò per cui potevo lottare ,yellow,specificazione,True,2,True
1405,1405,1405,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,"dipende dal motivo per cui sono 
davanti-a-lui 
",sancire,J,Mix,"('red', 1, 0)",red,"dipende dal motivo per cui sono 
davanti-a-lui 
",red,sancire,True,2,True
1406,1406,1406,Come descriverebbe una persona che “gode di salute”?,Descrizione,che segua tutto il cammino per il trattamento in modo positivo usufruendo delle possibilità dategli,sancire,J,Mix,"('red', 1, 0)",red,che segua tutto il cammino per il trattamento in modo positivo usufruendo delle possibilità dategli,red,sancire,True,2,True
1407,1407,1407,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,1-persona-norm,giudizio,J,Mix,"('red', 3, 1)",red,1-persona-norm,red,giudizio,True,2,True
1408,1408,1408,Come descriverebbe una persona che “gode di salute”?,Descrizione,non so,non_risposta,J,Mix,"('red', 3, 1)",red,non so,red,non_risposta,True,2,True
1409,1409,1409,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,non ho,non_risposta,J,Mix,"('red', 3, 1)",red,non ho,red,non_risposta,True,2,True
1410,1410,1410,Come descriverebbe una persona che è stata condannata per lo stesso reato che è stato imputato anche a lei?,Descrizione,"dico che non Š_giusto perche per_quanto mi 
riguarda non_ho_commesso di 
rapina",opinione,J,Mix,"('red', 5, 3)",red,"dico che non Š_giusto perche per_quanto mi 
riguarda non_ho_commesso di 
rapina",red,opinione,True,2,True
1411,1411,1411,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,perché non trova lavoro e non documenti,causa,J,Mix,"('red', 2, 1)",red,perché non trova lavoro e non documenti,red,causa,True,2,True
1412,1412,1412,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,vivendo forzatamente insieme l' integrazione è automatica anche con difficoltà da_parte_di tutti_e_due,commento,J,Mix,"('red', 3, 1)",red,vivendo forzatamente insieme l' integrazione è automatica anche con difficoltà da_parte_di tutti_e_due,red,commento,True,2,True
1413,1413,1413,Come si descriverebbe come persona straniera detenuta,Descrizione,come se non esistessi al mondo,sancire,J,Mix,"('red', 1, 0)",red,come se non esistessi al mondo,red,sancire,True,2,True
1414,1414,1414,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,"l' igiene; 

il lavoro.",descrizione,J,Mix,"('green', 0, 1)",green,"l' igiene; 

il lavoro.",green,descrizione,True,2,True
1415,1415,1415,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,non_ho_visto di questo,non_risposta,J,Mix,"('red', 3, 1)",red,non_ho_visto di questo,red,non_risposta,True,2,True
1416,1416,1416,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,Descrizione,perche' perche' sostengono il mio percorso da detenuto,valutazione,J,Mix,"('yellow', 5, 5)",yellow,perche' perche' sostengono il mio percorso da detenuto,yellow,valutazione,True,2,True
1417,1417,1417,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,niente,sancire,J,Mix,"('red', 1, 0)",red,niente,red,sancire,True,2,True
